date,open,high,low,close,volume,daily_return,ema_20,ema_50,rsi_14,macd,macd_signal,macd_hist,vwap,target
2025-04-07,182.58420814135349,189.75565503028028,182.58420814135349,186.73609924316406,10356888,-0.07955940467539302,216.2409390283146,216.19057671232343,34.08330999571059,-2.032153239828517,1.2711332245532854,-3.3032864643818023,220.80605479683206,1
2025-04-08,192.57657784503508,195.43720571823363,188.126685320137,191.24557495117188,4481066,0.02414892313957817,213.86042816382482,215.212341349141,37.364327167342076,-3.7344172413872627,0.27002313136517586,-4.0044403727524385,219.79338916033265,1
2025-04-09,188.72266039747961,197.86080723811625,186.11033661672838,194.92071533203125,4009609,0.019216864922483534,212.0566459893683,214.41659130925436,34.79056940272427,-4.732368810615299,-0.7304552570309191,-4.001913553584379,218.98596515422258,1
2025-04-11,201.4366017786524,201.4366017786524,196.6688685995435,198.30776977539062,3498073,0.017376575073561717,210.7472292070847,213.7848728177303,30.43107133203071,-5.190117192043203,-1.6223876440333758,-3.5677295480098277,218.46964853889452,1
2025-04-15,202.62852442439532,209.27355051801175,202.28087138373402,208.2802734375,3732696,0.050288012786410485,210.51228103855283,213.56900617536834,38.801500268683,-4.694077971488895,-2.23672570952448,-2.457352261964415,218.15453090533998,0
2025-04-16,209.184159218255,210.91245163837394,206.6016327464423,208.2802734375,3344662,0.0,210.2997088860716,213.36160489153036,33.192257445167925,-4.251949488473542,-2.6397704653142924,-1.6121790231592499,217.9322702249004,1
2025-04-17,207.48565219085796,212.75995115105647,206.60163618075583,208.9954376220703,2705521,0.0034336625968800494,210.17549257521435,213.1903826456692,37.625218161008874,-3.8000471296385285,-2.8718257981791395,-0.928221331459389,217.77568022435554,1
2025-04-21,212.26331420001594,220.00095133153187,211.56802325810838,218.90834045410156,5814373,0.04743119249309591,211.00719237320362,213.41461628521557,46.855813925406245,-2.6119143191113494,-2.8198435023655817,0.20792918325423226,217.73942221767646,1
2025-04-22,220.01087004323017,224.9772553715198,218.76927371115778,222.98077392578125,5428887,0.01860337282367519,212.1475334734491,213.7897597221005,50.62305086655048,-1.3264091413949473,-2.5211566301714545,1.1947474887765073,217.89438400156033,1
2025-04-23,225.17591840807458,228.4537359110835,216.84232403913157,223.80520629882812,7087284,0.00369732492417163,213.25778802824712,214.18252233295257,52.77472228124114,-0.2383645064009272,-2.064598205417349,1.8262336990164219,218.11534483805278,0
2025-04-24,222.9907227879928,225.8612931788817,222.11663403576418,222.67286682128906,2718835,-0.005059486757547305,214.154462199013,214.5154770187697,51.33048081842589,0.5264794459576763,-1.5463826751423442,2.0728621211000204,218.20353028635267,0
2025-04-25,223.28870431513673,224.48063385302657,210.78334874815897,212.0447998046875,5783298,-0.04772951086641075,213.953541970982,214.41858771625667,42.54931107156312,0.2718933851313068,-1.1827274630876141,1.454620848218921,218.12232781038136,1
2025-04-28,212.06466252750744,219.51424083643627,211.7666763639091,216.6337432861328,3879328,0.02164138656393444,214.2087992390916,214.50545656213419,46.322071608532376,0.43540243701932013,-0.8591014830662274,1.2945039200855475,218.07524916763543,1
2025-04-29,217.52767975494257,221.30213567690868,215.14382083380892,216.89198303222656,2605253,0.0011920568890908534,214.4643405527235,214.59904583547114,60.0369747333494,0.5791462900442639,-0.5714519284441292,1.1505982184883932,218.0709618807966,0
2025-04-30,215.93842701268906,217.92498113481577,210.1774321834858,211.84613037109375,2774910,-0.02326435763364787,214.2149872020921,214.49108836627988,71.38022903300323,0.28264799918946437,-0.40063194291741044,0.6832799421068748,217.99870753321986,1
2025-05-02,211.56801296117993,217.27935603407565,211.12104131715085,212.0646514892578,2510156,0.001031508660466418,214.0101933246793,214.3959339789457,69.12407361568322,0.06455959271298184,-0.307593635791332,0.3721532285043138,217.93754759481862,1
2025-05-05,212.7599561345293,216.53441222286634,209.34308041574428,215.9285125732422,2793137,0.018220203399528456,214.192890395971,214.45603510029068,69.2307541882508,0.20118512034738956,-0.20583788456358768,0.4070230049109772,217.87805762142634,0
2025-05-06,215.64046343167217,216.80259581431832,205.1117201600079,205.93614196777344,3162292,-0.0462762906407711,213.40653340280934,214.12192164411354,56.22972109788378,-0.4911769803222512,-0.2629057037153204,-0.2282712766069308,217.73581499795088,1
2025-05-07,204.81374284562963,211.27004424330016,203.93966927031917,210.62442016601562,3074529,0.02276568917648203,213.14157023740043,213.98476472340383,52.09518037322812,-0.6540347587042561,-0.34113151471310754,-0.31290324399114855,217.59131906163864,0
2025-05-08,211.71700319914575,212.84933846227713,200.66183962273857,203.2145538330078,3159220,-0.03518047113040024,212.19614010364876,213.56240351201575,46.00188015335076,-1.3652769448708,-0.545960600744646,-0.819316344126154,217.39891982575242,1
2025-05-09,196.6787982271,205.0123927064695,196.66887091207602,203.93966674804688,4266410,0.0035682135032264473,211.40980930787714,213.18504128597775,46.01035872634915,-1.8491154969939316,-0.8065915799945031,-1.0425239169994285,217.07031650518496,1
2025-05-12,210.87274041029846,226.06988372368562,210.6840153282069,223.5469512939453,8869554,0.09614257421594141,212.56572759226458,213.5913906980549,53.17471258029831,-0.6430048775088437,-0.7738742394973713,0.1308693619885276,217.19802164798332,0
2025-05-13,225.37456331922763,225.47389708967884,219.61356838198876,220.31878662109375,4397540,-0.014440656220834791,213.30411416643878,213.8552101460172,48.15680783832111,0.05176386616236073,-0.6087466183654249,0.6605104845277856,217.29226221619427,1
2025-05-14,221.50079654432537,230.93692913253653,221.00415798705112,230.24163818359375,8326998,0.04503860843953089,214.9172116918821,214.49781516709865,53.957970362841635,1.3870749567462326,-0.2095823033430934,1.596657260089326,217.66919762770354,0
