date,open,high,low,close,volume,ema9,ema15,rsi,macd,macd_signal,macd_hist,vwap,supertrend_dir,adx,bb_upper,bb_mid,bb_lower,bb_width,atr,obv,stoch_k,stoch_d,ich_tenkan,ich_kijun,ich_senkou_a,ich_senkou_b,target
2021-06-24,707.7229813905973,708.7004993206948,685.9243434820147,693.9400024414062,21503302,712.6148812156183,727.2121329400732,42.58675831046082,-16.578225847315707,-6.032851807571902,-10.545374039743805,733.3070403868481,-1.0,37.1000278978335,883.5027163975755,756.7821105957031,630.0615047938307,0.33489323816628574,43.1285949437038,-46322433.0,29.202508546509627,33.24121485056855,699.4019011836091,747.0155383766316,739.1769860636809,748.47160637457,1
2021-06-25,698.9253930498595,702.8354651788097,690.6164897758401,696.1883544921875,12085421,709.3295758709322,723.3341606340874,43.03042462393096,-17.327034252775775,-8.291688296612676,-9.035345956163098,733.0583143226788,-1.0,37.106764215341215,883.5129409475026,753.9204132080079,624.3278854685132,0.3437830451839025,40.9207649765085,-34237012.0,30.083518634049465,29.981363524949597,699.4019011836091,747.0155383766316,732.6003879266066,748.47160637457,1
2021-06-28,702.8354523717005,713.5392865622491,696.9703442851494,700.1472778320312,14139292,707.493116263152,720.4358002838304,43.85317305859736,-17.40043687663558,-10.113438012617259,-7.286998864018322,732.8265777264164,-1.0,36.45885902495665,883.3715772987006,751.5769989013672,619.7824205040339,0.3507147733099048,39.23720548319086,-20097720.0,31.63481101149867,30.306946064019254,679.3808057798557,747.0155383766316,728.9480757706243,748.47160637457,0
2021-06-29,701.3691870237369,706.7455361925599,693.0602837628285,695.0153198242188,9303151,704.9975569753653,717.2582402263789,42.986516515321036,-17.66903744151773,-11.624557898397354,-6.044479543120376,732.6489412657191,-1.0,35.99790377434595,881.2370315370156,747.5864349365235,613.9358383360313,0.35755222501281025,37.41206597937233,-29400871.0,34.483567102469785,32.06729891600597,679.3808057798557,747.0155383766316,728.9480757706243,748.47160637457,0
2021-06-30,701.4669205026182,701.4669205026182,686.3153909071598,687.8794555664062,9100756,701.5739366935736,713.5858921438823,41.750965478005455,-18.24736566030765,-12.949119450779413,-5.298246209528237,732.4449700296016,-1.0,35.82813505192277,877.3846555286664,742.5935485839843,607.8024416393023,0.3630279503550509,35.82202766623563,-38501627.0,32.30875714024711,32.80904508473852,679.3808057798557,747.0155383766316,728.9480757706243,748.47160637457,0
2021-07-01,690.1276725994588,695.8461287409415,684.2625649003134,687.2928466796875,8035542,698.7177186907963,710.299261460858,41.64499667955677,-18.53931963852449,-14.067159488328429,-4.472160150196061,732.2544505743521,-1.0,35.754970381900705,870.896326583509,736.9015380859375,602.9067495883661,0.36367080694551834,34.09070882154938,-46537169.0,42.430627450513605,36.40765056441016,702.1926479351582,747.0155383766316,728.2321686946083,748.47160637457,1
2021-07-02,689.1502117758326,708.0162978393722,689.1502117758326,694.4288330078125,17676086,697.8599415541996,708.3154579042273,43.5229029306959,-17.987531741852195,-14.851233939033182,-3.136297802819012,731.9184878953547,-1.0,34.64096224678896,861.8710025058213,731.1513458251953,600.4316891445694,0.3575720879869943,33.135904702844755,-28861083.0,46.89133402408659,40.543572871615766,711.8047250353086,747.0155383766316,730.5376402715953,748.47160637457,0
2021-07-05,700.8803705759397,704.7904423783159,687.1951192676229,694.0866088867188,11105134,697.1052750207035,706.5368517770387,43.4506868779305,-17.377533100366122,-15.356493771299771,-2.021039329066351,731.6996721702105,-1.0,33.71910190222654,841.501083536121,723.212060546875,604.9230375576291,0.3271212675844547,32.025863160548205,-39966217.0,62.26176803309842,50.52790983589953,709.5478156227678,747.0155383766316,732.8673426989762,748.47160637457,1
2021-07-06,695.9927884827424,715.4942837443105,691.2029266069321,696.6770629882812,14580124,697.0196326142191,705.304378178444,44.20535906959785,-16.49493346032648,-15.584181709105113,-0.9107517512213654,731.4612960546451,-1.0,31.899000135954246,818.5118508320569,715.6158569335937,612.7198630351305,0.28757326406756006,31.4733984446075,-25386093.0,64.42170088838273,57.85826764852258,699.878424322312,747.0155383766316,738.7523097306241,748.47160637457,1
2021-07-07,700.7826348544961,706.7454704216384,690.1276654463026,703.91064453125,8719991,698.3978349976253,705.1301614725448,46.35812649877342,-15.03842372227723,-15.475030111739537,0.4366063894623071,731.3164898887779,-1.0,30.29207102797016,797.8243964302118,709.4297088623047,621.0350212943976,0.24919928349110465,30.412284625373815,-16666102.0,70.45309531710949,65.71218807953021,699.878424322312,747.0155383766316,743.5573422640008,748.47160637457,0
2021-07-08,707.7229825531391,711.633054279952,693.157941505577,695.6995239257812,7804439,697.8581727832566,703.9513317791993,44.27004096850209,-14.380923733959321,-15.256208836183495,0.8752851022241739,731.1876183628148,-1.0,28.312336535800625,773.9678017815271,703.1169372558594,632.2660727301917,0.20153365897335931,29.559629493159616,-24470541.0,41.26193337206209,58.712243192518095,699.878424322312,747.0155383766316,754.3323384814086,748.47160637457,1
2021-07-09,696.4815389807288,720.4307287421715,692.424815625341,712.121826171875,14924156,700.7109034609804,704.9726435782839,49.19854226582104,-12.391862039902662,-14.68333947692733,2.2914774370246676,731.008188637066,-1.0,26.94660661478182,745.7383600730373,697.9650329589844,650.1917058449314,0.13689318191633087,29.448649751993248,-9546385.0,50.57566497137758,54.09689788684972,702.3466468212424,747.0155383766316,766.4662987366743,748.47160637457,0
2021-07-12,717.8892546726019,719.1111521923585,698.9742452689903,701.9067993164062,8664504,700.9500826320657,704.5894130455491,46.447013238994856,-11.507136506933875,-14.04809888292864,2.5409623759947646,730.8977662573153,-1.0,25.678428830978405,737.9582629655239,695.7629852294922,653.5677074934605,0.12129210271830669,28.783525264234317,-18210889.0,34.890368716789425,42.24265568674303,702.3466468212424,747.0155383766316,767.1579369853492,748.47160637457,0
2021-07-13,703.8128939541904,704.6926839368165,686.2175716053356,688.172607421875,12287372,698.3945875900275,702.5373123425899,42.96756123618003,-11.77844506947713,-13.59416812023834,1.8157230507612105,730.6557243333624,-1.0,24.601837864957666,730.0905849869058,693.1945617675781,656.2985385482503,0.10645214274399721,28.04721005475193,-30498261.0,10.81072995202944,32.09225454673214,702.3466468212424,747.0155383766316,791.3288108171924,755.169584515424,0
2021-07-14,693.4512690086333,695.5040328722353,679.7170938547152,681.5744018554688,13812481,695.0305504431158,699.9169485316997,41.364364469864036,-12.383134044636336,-13.35196130511794,0.9688272604816053,730.3343127298691,-1.0,24.217291032024786,730.1032626688286,692.9729827880859,655.8427029073432,0.10716227270895479,27.171476409235364,-44310742.0,4.561882047336371,16.754326905385074,700.0739112984434,747.0155383766316,791.3288108171924,766.7696889106118,1
2021-07-15,683.9692980124374,690.5186799846675,679.8637108311171,683.3827514648438,7490612,692.7009906474614,697.8501738983427,42.003057912930224,-12.571519067222653,-13.195872857538884,0.6243537903162313,730.1580264677067,-1.0,23.860211830015253,717.5565285138097,695.7442657470704,673.932002980331,0.06270195484346475,25.991725890972152,-36820130.0,9.003513491861865,8.125375163742554,700.0739112984434,729.0330167625084,796.8376159443379,768.88095358376,0
2021-07-16,683.9693610986143,687.0974306520894,669.8442139717254,672.141357421875,6941246,688.5890640023441,694.6365718387842,39.148318984159275,-13.472598378178304,-13.251217961666768,-0.22138041651153628,729.9666025060588,-1.0,24.481069904788736,717.8685253536678,695.6504547119141,673.4323840701604,0.06387711095783452,25.367546661643004,-43761376.0,4.541019401255807,6.035471646818009,695.1374713569485,725.368553210681,798.706257702484,768.88095358376,0
2021-07-19,670.5772914614835,677.4199168845598,646.5303745541415,658.5538330078125,13618862,682.5820178034378,690.1262294849128,35.96641218383695,-15.108943394115045,-13.622763048156424,-1.486180345958621,729.4873124336267,-1.0,26.536989306380057,719.8292630907671,693.0960021972656,666.3627413037642,0.07714158156661503,25.761974923698382,-57380238.0,16.269825206875943,9.938119366664532,683.4805516481565,699.4019011836091,799.3372080157728,768.88095358376,0
2021-07-20,646.1393918335575,665.5431000831923,645.1618738428864,657.4785766601562,11533588,677.5613295747816,686.0452728818182,35.71899496091572,-16.30457383155249,-14.159125204835638,-2.145448626716851,729.0587128434188,-1.0,28.51407342042328,717.7232533116728,689.9126342773437,662.1020152430146,0.08062069790461389,25.37763573202749,-68913826.0,16.36361126223335,12.391485290121693,682.7963012925289,699.4019011836091,767.8859544149198,767.8859544149198,1
2021-07-22,662.7572116196894,679.3750178107435,651.7112700252875,676.2469482421875,9740403,677.2984533082628,684.8204823018643,43.07939741342285,-15.558322181045924,-14.438964600077696,-1.1193575809682272,728.7646433241791,-1.0,28.235039257679944,717.0433846373948,688.842251586914,660.6411185364333,0.08187980044925681,25.54092945012953,-59173423.0,41.298721019276535,24.644052496128605,682.7963012925289,679.3808057798557,767.8859544149198,767.8859544149198,0
2021-07-23,684.2626045610194,684.2626045610194,661.9752059450534,664.7611083984375,8682097,674.7909843262978,682.313060563936,40.05656899179481,-15.712598599882085,-14.693691400038574,-1.018907199843511,728.5102655413975,-1.0,27.329787057836345,717.4325210821547,687.3833068847656,657.3340926873765,0.08743073594140179,25.308534390546424,-67855520.0,26.0389700118996,27.900434097803156,682.1365130176225,679.3808057798557,767.8859544149198,767.8859544149198,1
2021-07-26,664.7121197426118,675.4159518387048,659.286907756715,667.4491577148438,5339116,673.322619004007,680.4550727077994,41.098241723376596,-15.439978200796759,-14.842948760190213,-0.597029440606546,728.3470572206944,-1.0,26.754838198897676,716.9559615791264,685.9463470458984,654.9367325126703,0.09041411086091429,24.65285651136381,-62516404.0,29.610233743757185,32.31597492497777,674.9272788898514,679.3808057798557,747.1368808558273,747.1368808558273,0
2021-07-27,667.4492449653145,670.8705577935843,645.5039550342484,648.2899169921875,7133113,668.3160786016432,676.434428243348,36.261418326914914,-16.578805031801835,-15.190120014512537,-1.3886850172892977,728.0859479588938,-1.0,27.4127114895215,717.840586937332,683.3534790039063,648.8663710704806,0.10093490116913129,24.703838386218962,-69649517.0,4.155826674236625,19.9350101432978,670.3329533575609,692.2543795065951,747.0155383766316,747.0155383766316,1
2021-07-28,653.3729833656889,661.5352339047987,639.4922173563363,650.4404296875,11132158,664.7409488188146,673.185178423867,37.155450211687395,-17.11056515411076,-15.574209042432182,-1.536356111678577,727.6578742617068,-1.0,28.45456839254489,718.1094743291079,681.1247344970703,644.1399946650328,0.10859902146804573,24.51377968352207,-58517359.0,13.52657979952202,15.764213405838605,665.0054486705019,689.41955126332,747.0155383766316,747.0155383766316,0
2021-07-29,655.914568456988,655.914568456988,643.1579706751787,644.8197631835938,4572153,660.7567116917704,669.6395015188328,35.74425419219163,-17.780566393791332,-16.015480512704013,-1.7650858810873196,727.4777142378476,-1.0,29.422006945351335,719.1741456877877,678.9717498779297,638.7693540680717,0.11842140948303058,23.673980976256875,-63089512.0,6.582213752183325,8.08820674198065,663.2948240042128,687.1626418507792,738.02427756957,747.0155383766316,1
