date,low,high,close,volume,open,ema9,ema15,rsi,macd,macd_signal,macd_hist,vwap,supertrend_dir,bb_upper,bb_mid,bb_lower,bb_width,atr,obv,adx,stoch_k,stoch_d,ich_tenkan,ich_kijun,ich_senkou_a,ich_senkou_b,ich_chikou,target
2021-06-24,664.1616082703823,680.3676098245893,667.0910034179688,1435054,677.0602672768309,680.3972216049254,681.1825716221847,43.00648673513421,0.8832038917141745,3.0466941553915565,-2.163490263677382,693.8784782782046,-1.0,712.8804011054236,682.6113708496093,652.342340593795,0.08868598311843427,18.79526254465794,14063671.0,24.171666619244707,17.23236464254614,32.81110082432678,684.879796607665,677.8056333717573,676.9068015329619,701.3455397166499,732.0093994140625,1
2021-06-25,669.500661629778,683.6277513460528,676.5405883789062,1900518,670.9180942232074,679.6258949597216,680.6023237167749,48.05610162722105,0.446638908737782,2.5266831060608017,-2.0800441973230197,693.7997117692701,-1.0,712.0320984135855,683.4082672119141,654.7844360102428,0.08376788100162494,18.633940072045522,15964189.0,24.069857014581018,34.63886046137226,28.22744197608173,684.879796607665,677.8056333717573,671.2079359073632,701.3455397166499,729.7415161132812,1
2021-06-28,678.4777381060079,688.399766309508,682.1630859375,1624567,682.1630859375,680.1333331552772,680.7974189943656,50.846635532464326,0.5480292383309688,2.1309523325148354,-1.5829230941838666,693.7579490744506,-1.0,710.3364811329902,684.7053833007812,659.0742854685723,0.07486752246241903,18.150028490513822,17588756.0,23.27841820007382,44.99571535495613,32.28898015295818,682.9662426205701,677.8056333717573,671.2195868575723,701.3455397166499,721.4259033203125,0
2021-06-29,677.3437527401098,690.5731231361099,680.9345703125,1521271,685.0923955071482,680.2935805867219,680.8145629091324,50.21189610277517,0.5232195123617203,1.8094057684842124,-1.2861862561224922,693.7189061899265,-1.0,708.4320219287957,685.8221984863281,663.2123750438606,0.06593494200790298,17.798552912334266,16067485.0,22.219911980722507,42.732742729351685,40.78910618189337,679.6116238639084,677.8056333717573,671.2195868575723,701.3455397166499,726.953857421875,1
2021-06-30,679.7060767935212,689.3446287164259,683.9583740234375,1268766,682.2574666665654,681.026539274065,681.2075392984206,51.806594175554196,0.7390341881886116,1.5953314524250923,-0.8562972642364808,693.6907218999575,-1.0,706.9454662062158,686.836148071289,666.7268299363623,0.0585563767760127,17.21569569880358,17336251.0,21.237013348467542,48.302704465127505,45.34372084981178,676.6823097743418,677.8056333717573,674.307944824232,701.3455397166499,778.312255859375,0
2021-07-01,681.3597848418958,688.7304222378602,683.2496948242188,796598,685.0923685920787,681.4711703840958,681.4628087391453,51.39114115849899,0.8431649047740848,1.444898142894891,-0.6017332381208063,693.673320274568,-1.0,706.878453889919,687.0734619140625,667.268469938206,0.05765028944846891,16.51247724860078,16539653.0,20.32432176137347,46.997290357620884,46.0109125173667,679.0210802876584,677.8056333717573,673.9233672718549,701.3455397166499,799.7153930664062,1
2021-07-02,682.2575010949677,727.6153405029434,725.4419555664062,13309645,685.0923660579662,690.2653274205579,686.9602020925529,67.8973052485151,4.280904472361385,2.01209940878819,2.268805063573195,694.2251957745053,-1.0,714.5877959789175,688.5626403808594,662.5374847828014,0.07559270303616585,18.572860259984704,29849298.0,22.329895488224466,96.8898055221721,64.06326678164017,695.8884743866629,686.8834405723314,671.6857727441898,701.3455397166499,797.2112426757812,1
2021-07-05,719.4887915678602,738.0098873084835,730.87548828125,5598513,732.2929208433022,698.3873595926964,692.44961286614,69.34115085101975,7.358949142483198,3.081469355527192,4.277479786956006,694.6713889025502,-1.0,722.2509622846493,690.2279327392578,658.2049031938662,0.09278972358681399,18.569162794316036,35447811.0,24.705229874540258,91.11243413592179,78.33317667190492,701.0857477894328,695.8100687954307,671.6857727441898,701.3455397166499,812.51953125,0
2021-07-06,712.8268085004887,737.4429333343375,718.1185913085938,2456170,730.6864817551909,702.3336059358759,695.6582351714467,62.26099573689211,8.669015730743013,4.198978630570356,4.470037100172656,694.8267859270087,-1.0,725.8001813488531,691.4441741943359,657.0881670398187,0.09937463771256308,19.001088654282658,32991641.0,25.873697887646692,75.22072950440811,87.74098972083401,701.0857477894328,696.3461772780302,671.6857727441898,701.3455397166499,827.6388549804688,1
2021-07-07,714.4331626140597,729.4579690570037,727.6152954101562,1797718,721.7093271032556,707.389943830732,699.6528677012853,65.11650917038449,10.354200812487079,5.4300230669537015,4.9241777455333775,694.9436263027011,-1.0,731.3150316068314,693.3916442871093,655.4682569673872,0.10938518694930764,18.71706849632989,34789359.0,26.95870389981615,87.05109992116404,84.46142118716465,703.7552744691308,697.6048093902584,670.9632108619737,701.3455397166499,830.6154174804688,0
