date,open,high,low,close,volume,ema9,ema15,rsi,macd,macd_signal,macd_hist,vwap,supertrend_dir,adx,bb_upper,bb_mid,bb_lower,bb_width,atr,obv,stoch_k,stoch_d,ich_tenkan,ich_kijun,ich_senkou_a,ich_senkou_b,target
2021-06-24,629.5801422300433,631.298964771233,614.8473775912748,620.0038452148438,1106106,625.3210515176684,621.5527082026908,56.568892849884556,12.109990245454469,14.225856704815852,-2.115866459361383,558.6212419957737,-1.0,19.250225776389684,649.8775434288358,616.5588775634766,583.2402116981174,0.10807942948457033,18.077665291676745,65531212.0,57.35748570052116,66.19189347817945,630.6606082305501,607.2109630371922,572.1101445394897,531.3863458894151,1
2021-06-25,624.6692312006721,638.4198117616933,623.1959547119914,634.8839721679688,1332075,627.2336356477285,623.2191161983505,63.8041002969502,12.105957983182293,13.801876960489142,-1.6959189773068495,559.0028602467809,-1.0,18.0227703503838,651.3754743457047,618.4643157958984,585.5531572460922,0.10642864174773849,18.10182966704623,66863287.0,81.3290073655775,69.40919060321467,628.5488659775469,607.2109630371922,572.1101445394897,531.3863458894151,1
2021-06-28,637.8304989553345,660.0278398275698,632.7722259061188,655.166015625,3740538,632.8201116431828,627.2124786266818,70.9161099447216,13.582779956798504,13.758057559751016,-0.17527760295251227,560.2999708403481,-1.0,19.396525753001406,654.2113464316984,622.1254058837891,590.0394653358798,0.10314943014527111,18.755671399503708,70603825.0,91.04070265944911,76.57573190851592,637.4376087094223,613.9879635160644,580.4341815422877,531.3863458894151,0
2021-06-29,655.0678882148815,659.3403663147571,641.3664040409893,643.5272216796875,1433644,634.9615336504837,629.2518215083076,63.23740539755658,13.656593895398373,13.73776482688049,-0.08117093148211652,560.7804850131886,-1.0,20.672155769716746,653.1044274504712,625.0965118408203,597.0885962311694,0.08961149223874922,18.699835033379717,69170181.0,64.89034104771235,79.08668369091299,637.4376087094223,613.9879635160644,587.1989797115807,531.3863458894151,0
2021-06-30,646.0809067394498,648.3890761210295,638.4198801670019,640.9244384765625,835663,636.1541146156994,630.7108986293395,61.63027232265166,13.351165199802494,13.66044490146489,-0.3092797016623958,561.0406600985687,-1.0,21.21578750218223,653.9254210759002,626.9503845214844,599.9753479670685,0.08605158309297493,18.076217956283134,68334518.0,57.71756107506441,71.2162015940753,637.4376087094223,613.9879635160644,590.4524551915745,531.3863458894151,1
2021-07-01,640.7770946468196,646.277303033956,635.5714696276875,641.5137329101562,718932,637.2260382745908,632.0612529144415,61.86657175244288,13.006728425023312,13.529701606176577,-0.5229731811532652,561.2591953647805,-1.0,21.097868134047946,654.4716676055341,628.7526947021485,603.0337217987628,0.08180950354595326,17.54976191699637,69053450.0,59.02187361288313,60.5432585785533,637.4376087094223,613.9879635160644,590.9803497352324,531.3863458894151,1
2021-07-02,641.513706509912,656.0009250926714,641.513706509912,650.8935546875,1850323,639.9595415571727,634.4152906360738,65.50775359184897,13.336893618759177,13.491140008693097,-0.15424638993392037,561.8744224303032,-1.0,22.20156815966009,655.7465883772566,631.1246673583985,606.5027463395404,0.07802553851019756,17.33100882169373,70903773.0,79.78266558589635,65.50736675794796,637.4376087094223,613.9879635160644,590.2928058134776,531.3863458894151,0
2021-07-05,653.1525576598341,655.8535644772244,649.2238204709028,650.30419921875,772577,642.0284730894882,636.4014042089083,65.08722099887494,13.396568549463836,13.472225716847246,-0.07565716738340988,562.1355192354526,-1.0,23.22643246915633,656.225520208959,633.3738677978515,610.522215386744,0.07215849460463443,16.566632763452866,70131196.0,78.47821795615243,72.42758571831064,637.4376087094223,613.9879635160644,590.2928058134776,531.3863458894151,0
2021-07-06,651.0900000658294,653.0052115032504,633.6070714704962,636.8483276367188,904205,640.9924439989343,636.4572696373846,56.21418802477628,12.21725210344971,13.22123099416774,-1.003978890718031,562.4031437110208,-1.0,21.990694306172504,656.0339062052409,634.3118560791015,612.5898059529621,0.06849012805911393,16.768883282688677,69226991.0,48.69571703434485,68.98553352546456,637.4376087094223,620.2494239618412,585.6642668236541,531.3863458894151,1
2021-07-07,638.1251956385823,654.9696215747662,635.5714803140793,650.6971435546875,1841193,642.933383910085,638.2372538770475,61.961735331096214,12.258807130901005,13.028746221514394,-0.7699390906133896,562.9831183217864,-1.0,20.51638173645303,656.4505763132249,636.2443054199218,616.0380345266187,0.0635173335813631,16.956687423974262,71068184.0,79.34793977059851,68.84062492036527,641.6118972697806,621.722700111073,585.1117915113069,531.3863458894151,0
2021-07-08,650.69725872052,652.9562711763319,634.8841115820493,637.6342163085938,934045,641.8735503897868,638.1618741809907,54.67177937428536,11.10960610849338,12.644918198910194,-1.535312090416813,563.2561201549789,-1.0,19.268165865291436,656.141259790762,637.0030456542969,617.8648315178318,0.06008829711890712,17.03636400756772,70134139.0,50.435160663237006,59.492939156060125,646.4000328668443,622.2137463326292,584.5716089690453,531.3863458894151,1
2021-07-09,638.2233478981548,655.9517625721478,633.7544213104715,653.4472045898438,2062699,644.1882812297982,640.0725404820973,60.69955315228237,11.344064701880598,12.384747499504275,-1.0406827976236777,563.89707695529,-1.0,18.258692082418595,658.0523635887654,637.6119964599609,617.1716293311564,0.06411537813681914,17.40500524000405,72196838.0,85.43477664439426,71.73929235940993,646.4737188926267,622.2137463326292,588.5616973291193,531.3863458894151,0
2021-07-12,658.0634694923283,662.9252936818632,640.5806012476088,644.5093383789062,4191899,644.25249265962,640.6271402191985,56.1541276660574,10.685488065036566,12.044895612610734,-1.3594075475741683,565.1947504044721,-1.0,18.511924190632207,658.7248594608276,638.2184906005859,617.7121217403443,0.06426128093199314,17.757840039593365,68004939.0,61.69560413492274,65.85518048085135,648.2661825761797,623.6624732597759,588.8563653249487,531.3863458894151,1
2021-07-13,649.2238389860088,651.973943107136,641.4154616107676,645.7861938476562,976965,644.5592328972273,641.2720219227557,56.653512710925334,10.149594691055768,11.665835428299742,-1.5162407372439741,565.4811494992548,-1.0,18.747068291115646,659.3733452987184,639.0337005615235,618.6940558243285,0.06365750263035942,17.243600143648727,68981904.0,64.35140865511346,70.49392981147683,648.2661825761797,623.6624732597759,588.8563653249487,531.3863458894151,1
2021-07-14,645.1969839551191,656.5902995036696,644.1165451002067,652.416015625,1703147,646.1305894427819,642.6650211355362,59.24883694452904,10.142944984949395,11.361257339629674,-1.218312354680279,566.0040410802403,-1.0,19.714380999990226,660.9230503017317,640.092007446289,619.2609645908464,0.06508765181601604,16.902896876492594,70685051.0,73.54781546980607,66.53160941994743,648.2661825761797,634.3437235313111,590.452402187727,531.3863458894151,0
2021-07-15,650.746297237627,654.0366511233,642.8397243818451,644.1656494140625,662530,645.737601437038,642.852599670352,54.847819074635964,9.363997113082519,10.961805294320243,-1.597808181237724,566.1961743129306,-1.0,20.224823336661533,661.0064016815329,640.8949462890625,620.7834908965922,0.06276053668051974,16.495327581132756,70022521.0,37.78528802655016,58.56150405048991,648.2661825761797,637.9778791565676,593.9391107955064,533.006880760992,1
2021-07-16,644.1655893569272,677.7072092732575,644.1655893569272,674.8097534179688,6432804,651.5520318332242,646.8472438888041,65.19043290780021,11.091542010215335,10.987752637499263,0.10378937271607214,568.4328511906058,-1.0,23.140986970856993,667.5721495923441,643.1858856201172,618.7996216478904,0.07582959924162963,17.712919890789724,76455325.0,93.42982584693705,68.25430978109777,655.6571403718768,646.2772934322661,594.4547577581895,533.006880760992,0
2021-07-19,663.9566577503741,678.6403265940246,663.9566577503741,670.3899536132812,1858210,655.3196161892357,649.7900826043638,62.950718604735194,11.966055640242075,11.183413238047827,0.7826424021942486,569.0954349443167,-1.0,25.9067773120682,671.5810185320244,645.2190063476562,618.856994163288,0.0817149275672754,17.496544815994064,74597115.0,81.67937681121684,70.96483022823469,656.197373952248,646.7438520926497,606.9653935517612,540.1768688989737,0
2021-07-20,670.3899679865967,673.6803217824131,653.1526432995994,655.706298828125,1764497,655.3969527170136,650.5296096323339,56.059808012106465,11.343504904378847,11.215431571314031,0.1280733330648154,569.6548469481513,-1.0,25.95894446555737,672.1414424137832,646.5596893310546,620.977936248326,0.07913191467037514,17.71305436362404,72832618.0,49.07312895095077,74.72744386970156,656.197373952248,646.7438520926497,607.8493959388859,540.496102482791,1
2021-07-22,658.0636194601833,670.8811152825001,654.0366869620036,660.3226318359375,2063487,656.3820885407983,651.7537374077843,57.63010207404692,11.094735252637633,11.191292307578752,-0.09655705494111899,570.3068324962475,-1.0,26.007385393796547,672.8361874355379,648.1974853515625,623.558783267587,0.07602220817196892,17.651009646257787,74896105.0,59.32407127155234,63.35885901123999,656.197373952248,646.7438520926497,611.3238544454746,545.2105894839278,0
2021-07-23,661.010027364861,662.5324010252555,633.5088672367539,638.3215942382812,3292401,652.7699896802949,650.0747195115964,48.697874819663134,9.018325999151102,10.756699045893223,-1.7383730467421206,571.1387747205683,-1.0,25.45864844427562,670.484463341995,649.1133728027344,627.7422822634737,0.06584701974935904,18.4633327992752,71603704.0,10.66379654027602,39.686998920926385,656.0745969153893,646.7438520926497,611.3238544454746,550.0724234515752,0
2021-07-26,638.468919114774,638.468919114774,611.9008446704053,615.2402954101562,3009500,645.2640508262672,645.7204164989164,41.44110331743566,5.447493475239867,9.694857931762552,-4.247364456522686,571.6515113380109,-1.0,26.706862873912904,673.6574499699041,648.1311889648438,622.6049279597835,0.07876880927710134,19.042242916781888,68594204.0,5.0037109121821635,24.997192908003516,645.270585632215,645.270585632215,611.3238544454746,550.2933930571828,0
2021-07-27,624.1781666231257,624.1781666231257,574.6269532077062,578.2610473632812,5778251,631.8634501336701,637.287995356962,32.96542238061738,-0.36215855692273635,7.683454634025495,-8.045613190948231,572.0456287897749,-1.0,29.394007343114353,684.3692267348904,644.2859405517578,604.2026543686252,0.1244270087557695,21.221455095256005,62815953.0,3.4938720255463043,6.387126492668172,626.6336399008653,626.6336399008653,611.3238544454746,555.6217628975439,0
2021-07-28,581.4040448277455,594.6635337090962,571.4348495785824,577.1806640625,4437698,620.9268929194361,629.7745789451543,32.75464661342191,-4.995937494355417,5.147576208349313,-10.14351370270473,572.1759920565206,-1.0,31.980231988724668,691.0509257404319,640.9686126708984,590.886299601365,0.15627071928166358,21.36482859777442,58378255.0,5.3596277390609135,4.61907022559647,625.0375880863035,625.0375880863035,616.6644795812422,558.7156252407069,1
2021-07-29,579.6852804586242,584.497948345425,574.6270065089662,581.060302734375,2245219,612.9535748824239,623.6852944188068,34.377257956787105,-8.259970471575002,2.4660668723644497,-10.726037343939453,572.2330639198125,-1.0,34.38172630250475,694.7741249243082,637.9754058837891,581.17668684327,0.17805927475159267,20.543836686251872,60623474.0,8.978508770029645,5.9440028448789635,625.0375880863035,625.0375880863035,618.4815573938704,561.3429714775433,1
2021-07-30,582.4352934414916,600.9003464042137,579.930735450817,596.6278686523438,2224480,609.6884336364079,620.303116197999,40.57373415681619,-9.481273437802884,0.07659881033098292,-9.557872248133867,572.3772555542199,-1.0,34.28877838375363,695.415035990702,635.7311126708985,576.047189351095,0.18776467638666897,20.574249133905074,62847954.0,23.499749989554125,12.61262883288157,625.0375880863035,625.0375880863035,618.9358128022293,561.3429714775433,0
2021-08-02,603.9451287713225,605.0255074841504,590.7347384121875,594.8599243164062,1508410,606.7227317724075,617.1227172127999,40.11052059251353,-10.471118632582488,-2.0329446782517113,-8.438173954330777,572.4949462567198,-1.0,33.68996892810037,694.835772705716,632.9294311523438,571.0230895989716,0.19561846394361063,20.125429129480626,61339544.0,21.850632439635298,18.1096303997397,622.5575856804978,625.0375880863035,618.9357856338711,561.3429714775433,0
2021-08-03,595.2036730155749,597.8555825581687,587.5917448540721,593.6322021484375,1702042,604.1046258476135,614.1864028297546,39.77095901197833,-11.22524733553746,-3.871405209708861,-7.353842125828599,572.6056518217237,-1.0,33.37343143239687,693.8150851367799,630.0958312988281,566.3765774608763,0.20225258023560003,19.421029741953202,59637502.0,20.705427733544806,22.018603387578086,621.1579824305413,625.0375880863035,617.8799145073696,561.3429714775433,0
2021-08-04,593.5339917948705,598.2484646938894,582.6317694691534,585.1854248046875,1145829,600.3207856390284,610.5612805766211,37.42359020743374,-12.361982861450656,-5.569520740057221,-6.792462121393435,572.663820307521,-1.0,33.46417475754373,694.1990318741791,627.5126861572265,560.826340440274,0.212541824852393,19.14929156215198,58491673.0,12.826373809345181,18.460811327508438,616.9836253019189,625.0375880863035,625.7127861127433,568.1199719564155,1
2021-08-05,587.3463067514868,593.1412190413585,580.6674644167789,588.3284912109375,1153827,597.9223267534103,607.7821819059106,38.869432377814086,-12.860981376565405,-7.027812867358858,-5.833168509206548,572.7172192551996,-1.0,33.70537424027692,692.3369011468329,624.394253540039,556.4516059332451,0.21762739558084748,18.672467495182524,59645500.0,15.758188949530913,16.429996830806974,604.9518843466783,625.0375880863035,625.7127861127433,581.6495682950015,0
2021-08-06,592.9937861208238,594.9581547704993,572.6134613804393,585.8238525390625,3406554,595.5026319105408,605.0373907350546,38.11370079271115,-13.305170974750013,-8.28328448883709,-5.021886485912923,572.841749098251,-1.0,34.54839705412388,691.5478232092312,621.8037353515625,552.0596474938939,0.22432830133522672,18.93476934481663,56238946.0,13.421891643086497,14.002151467320873,597.806508100854,625.0375880863035,625.7127861127433,588.1565286054777,0
2021-08-09,586.6587964901148,587.2481431654455,576.542308015348,580.2745971679688,1099044,592.4570249620265,601.9420415391688,36.42395717686706,-13.944232530284012,-9.415474097126475,-4.528758433157536,572.8707642727145,-1.0,35.33120395269514,688.5735354788475,618.1451049804688,547.7166744820901,0.227870219891469,18.346988330908125,55139902.0,8.645612758044937,12.608564450220792,588.2301785313664,625.0375880863035,625.7127861127433,594.4425092382584,0
2021-08-10,580.2254937733005,583.7122367611372,562.0550805108273,570.60009765625,1209723,588.0856395008713,598.024298553804,33.62509392832902,-15.057768097175199,-10.543932897136221,-4.513835200038978,572.8679675779525,-1.0,37.02080840264812,686.7838152315624,614.4496429443359,542.1154706571094,0.23544377677754652,18.58342889657968,53930179.0,7.851997146953905,9.973167182695123,583.5402939974888,620.347703552426,625.7127861127433,596.7752010711489,0
