date,open,high,low,close,volume,ema9,ema15,rsi,macd,macd_signal,macd_hist,vwap,supertrend_dir,adx,bb_upper,bb_mid,bb_lower,bb_width,atr,obv,stoch_k,stoch_d,ich_tenkan,ich_kijun,ich_senkou_a,ich_senkou_b,target
2021-06-24,57.711108323437806,58.059964961101485,56.56485856725338,56.71437072753906,26522173,57.933625489252314,58.156915364101266,43.63658412535703,0.07073625839581155,0.45635098035355626,-0.3856147219577447,57.76123740214571,-1.0,27.60933255732853,61.1837860174752,58.839912033081056,56.49603804868691,0.07966952714247376,1.866409043296362,-3903197.0,26.087014456172398,35.99037579198463,57.636349880990416,58.309149291680946,53.92350399662236,58.20947771225872,1
2021-06-25,57.11306553054002,58.309151448916985,57.013393288280405,58.059967041015625,23214704,57.95889379960498,58.14479682371556,50.451200622136426,0.06277685832884572,0.37763615594861416,-0.31485929761976844,57.76147883432765,-1.0,28.076927363583508,61.16369827353777,58.79505882263184,56.426419371725906,0.0805727385373462,1.8470070203021878,19311507.0,45.65223637305929,36.715025966627394,57.636349880990416,58.35898407911276,53.92350399662236,58.20947771225872,0
2021-06-28,58.30914842092635,58.60816893442939,56.56485765619778,56.76420593261719,62728541,57.71995622620743,57.97222296232826,44.83024607964237,-0.04754010317225976,0.2926009041244394,-0.34014100729669916,57.75275601989573,-1.0,28.89721014805964,61.24840606702908,58.717811584472656,56.18721710191623,0.08619512254510878,1.8610287530114324,-43417034.0,26.811627653207637,32.850292827479784,57.3124113432708,58.35898407911276,54.43433386004857,58.20947771225872,0
2021-06-29,57.16289966948961,57.16289966948961,55.5681210351224,55.66779327392578,34793174,57.3095236357511,57.68416925127795,40.698352045674206,-0.22089212152973658,0.18990229899360422,-0.4107944205233408,57.73549026395723,-1.0,30.40958411866964,61.45182558082409,58.63308887481689,55.81435216880969,0.09614832716797392,1.842010887393988,-78210208.0,11.627924517749301,28.03059618133875,57.11306335783297,58.35898407911276,55.43107037825095,58.20947771225872,0
2021-06-30,56.066489398203366,56.066489398203366,53.27562490860989,54.02317810058594,83663383,56.65225452871807,57.22654535744145,35.42419584678244,-0.48538631359726736,0.05484457647542991,-0.5402308900726973,57.65351259352057,-1.0,32.940045933499675,61.61305608098669,58.29668998718262,54.98032389337855,0.11377545087131134,1.9097861446939515,-161873591.0,9.259260806873339,15.899604325943436,56.290756442072706,57.53667716335249,55.65533755793885,57.985210842812236,0
2021-07-01,54.17268645762985,54.82056741157662,53.72415758424595,54.02317810058594,21943782,56.126439243091646,56.82612445033451,35.42419584648184,-0.687079639990948,-0.09354026681784568,-0.5935393731731023,57.63095395664762,-1.0,35.28976047584075,61.63993060544443,57.9752420425415,54.31055347963858,0.12642253602693027,1.8516878363108598,-161873591.0,10.563381432089912,10.483522252237528,56.290756442072706,57.53667716335249,55.65533755793885,57.91045250282605,0
2021-07-02,54.023177928554816,54.37203456279854,53.42513309552709,53.823829650878906,21461733,55.6659173246491,56.45083760040256,34.79039407554335,-0.8531739499342308,-0.2454670034411227,-0.6077069464931081,57.607175751428386,-1.0,37.598491914359386,61.704556376757814,57.68618812561035,53.667819874462886,0.13931821053561708,1.7870602385223306,-183335324.0,7.746466549304365,9.18970292942255,56.290756442072706,57.53667716335249,55.66779691310393,57.73602588115587,1
2021-07-05,54.07301347978782,54.67105450428555,53.62448081028847,54.27236175537109,53052248,55.38720621079351,56.178528119773624,37.49995626751626,-0.9378017006717982,-0.3839339428872578,-0.5538677577845404,57.5545305828733,-1.0,39.06485382108614,61.50026366724997,57.389658546447755,53.27905342564554,0.14325246829855842,1.7341683424848129,-130283076.0,15.503860592127456,11.27123619117392,55.94189692151964,57.53667716335249,55.92944045319406,57.61143476575592,0
2021-07-06,54.42187033117316,54.47171025196027,53.275624395859865,53.42513275146485,29815431,54.994791518927784,55.83435369873503,34.57734437057222,-1.0610035148014774,-0.5193478572701018,-0.5416556575313756,57.521657727498734,-1.0,40.63817482864585,61.48523527903823,57.103096389770506,52.720957500502784,0.15348165568286304,1.6957338791716408,-160098507.0,2.4793005086279942,8.576542550019948,55.941896665144625,57.536676906977476,56.26583852447227,57.61143476575592,1
2021-07-07,53.52481004503456,53.9733427268642,52.97660512379932,53.77399444580078,25431944,54.75063210430238,55.57680879211825,36.7628397844959,-1.1176085215965017,-0.6389999901353818,-0.4786085314611199,57.49297402181708,-1.0,42.280940260317955,61.28596795656832,56.816534423828124,52.347100891087926,0.1573286219603675,1.645805573735444,-134666563.0,12.598415028491466,10.193858709748982,55.79238702911435,57.3871672709472,56.5399414578957,57.21273835425069,0
2021-07-08,54.073013358395606,54.12284947661652,52.72741915517047,53.02643966674805,23279657,54.40579361679152,55.258012651446975,34.131642914110955,-1.208854893664082,-0.7529709708411219,-0.4558839228229601,57.46521461600405,-1.0,43.96009005967153,60.94591602545728,56.46020069122314,51.97448535698901,0.15889831347778063,1.6279216271433443,-157946220.0,4.545442408229513,6.541052648449668,55.66779404479993,57.262574286632784,57.27503235283777,56.490102977090864,1
2021-07-09,53.02644107658416,53.82383039607558,52.37856011573052,53.57464599609375,27549328,54.23956409265197,55.047591819527824,37.65557571133811,-1.2228365333286106,-0.8469440833386197,-0.37589244998999094,57.432576422345605,-1.0,45.73254025562913,60.50908980687575,56.14622840881348,51.783367010751206,0.1554106668140739,1.614875102372038,-130396892.0,17.26619418847071,11.47001720839724,54.77072989261006,57.088144766912805,58.27177154071238,55.41861110310545,1
2021-07-12,54.17268628512264,54.62121895933039,53.57464525434706,53.823829650878906,31165770,54.15641720429736,54.89462154844671,39.24661697101601,-1.1999774519623614,-0.9175507570633681,-0.2824266948989933,57.40276408792676,-1.0,45.12299806787945,60.096396806705144,55.874617385864255,51.652837965023366,0.1511161818497357,1.5742821454157019,-99231122.0,23.200004642138122,15.003880412946126,54.22252475696695,57.088144766912805,58.27177154071238,54.74581242571632,0
2021-07-13,54.22252620623072,54.22252620623072,53.47497301663518,53.823829650878906,17529321,54.089899693613674,54.76077256125073,39.246616970583155,-1.1683929585618742,-0.9677191973630693,-0.20067376119880487,57.385413786342816,-1.0,44.674855711926654,59.56493080453114,55.595530891418456,51.626130978305774,0.14279564740043682,1.5152300771428329,-99231122.0,23.200004642138122,21.222067824248995,53.59956376365357,57.088144766912805,58.27177154071238,54.496628071742876,0
2021-07-14,53.82382947820826,53.87366559690432,53.47497284508368,53.62448120117188,11392522,53.996815995125324,54.61873614124087,38.33882711732931,-1.146234693810925,-1.0034222966526405,-0.14281239715828442,57.37365133079622,-1.0,44.2587237521717,59.19682106980475,55.358805656433105,51.52079024306146,0.1386596176653137,1.4354774110483908,-110623644.0,19.999989111380277,22.133332798552185,53.524807310008036,57.088144766912805,58.27177154071238,54.496628071742876,0
2021-07-15,53.72415690480297,53.77399302318733,53.12611207743424,53.22578811645508,17801340,53.84261041939128,54.444617638142645,36.51946946955251,-1.147616302900147,-1.0322610979021418,-0.11535520499800511,57.35403425827952,-1.0,44.348768038941614,58.93655753143551,55.13952350616455,51.34248948089359,0.13772458606174096,1.3792205206701549,-128424984.0,13.600019284804942,18.933337679441124,53.524807310008036,56.86387907407298,58.59571062300898,54.57138324466561,1
2021-07-16,53.27562383532513,54.42186975857829,53.02643944301982,53.87366485595703,28228859,53.84882130670443,54.373248540369445,41.387029934309716,-1.0839380367516611,-1.0425964856720458,-0.041341551079615346,57.32639565979583,-1.0,42.463127602737664,58.64169927294753,54.962602615356445,51.283505957765364,0.1338763625635317,1.3803783631621775,-100196125.0,31.249971357500005,21.61665991789509,53.49988953753046,56.86387907407298,58.59571062300898,54.57138324466561,0
2021-07-19,53.42513188109706,53.5248079187953,52.17920992675943,52.42839431762695,27211665,53.56473590888894,54.130141762526634,34.94907492411005,-1.1369873237471069,-1.061474653287058,-0.07551267046004884,57.292300172686105,-1.0,42.015104489115345,58.16989156789576,54.67105674743652,51.172221926977286,0.12799587308569427,1.4028124035932794,-127407790.0,6.410251506011633,17.086747382772206,53.40021444304491,56.26583547430492,58.59571062300898,54.57138324466561,0
