date,low,high,close,volume,open,ema9,ema15,rsi,macd,macd_signal,macd_hist,vwap,supertrend_dir,bb_upper,bb_mid,bb_lower,bb_width,atr,obv,adx,stoch_k,stoch_d,ich_tenkan,ich_kijun,ich_senkou_a,ich_senkou_b,ich_chikou,target
2021-07-08,6249.846113464109,6418.017910566377,6398.1689453125,35211,6264.399442059497,6263.695687630781,6249.864058737388,66.73884951882351,11.046703284012438,-3.6314598564771523,14.67816314048959,6206.603782064533,-1.0,6350.826394488424,6236.4180908203125,6122.009787152201,0.036690389259345084,86.34557962722002,217486.0,30.845696963579083,93.41829375555187,82.55712795920033,6281.782306852934,6245.620940389472,6233.4726852216245,6152.016103435913,6908.70751953125,0
2021-07-09,6346.867749814831,6427.71956828381,6379.00634765625,9290,6427.71956828381,6286.757819635875,6266.006844852246,64.09368846848898,20.14901381128948,1.1246348770761738,19.024378934213303,6207.441496734669,-1.0,6374.439956111664,6243.4400634765625,6112.440170841461,0.041964010642605395,85.9531681159171,208196.0,33.23612016866745,82.78570571565449,84.70582908651885,6286.6331357116505,6250.471769248188,6229.9354577012855,6130.345717629551,7224.75732421875,1
2021-07-12,6371.123286588145,6447.972782023448,6431.15576171875,16518,6411.549195767004,6315.637408052451,6286.650459460559,67.83047113170227,31.21090251073747,7.141888403808434,24.069014106929036,6209.179147850621,-1.0,6401.431437713459,6249.020849609375,6096.6102615052905,0.048779030114328666,85.30290578158755,224714.0,35.657379018975554,94.45411924733541,90.21937290618058,6299.933065522882,6260.598376118007,6235.594998483739,6130.345717629551,7209.11279296875,1
2021-07-13,6411.266022119227,6540.911989521036,6475.705078125,20609,6450.357954561042,6347.650942066962,6310.282286793615,70.64133399420325,43.07573624771703,14.328657972590154,28.747078275126878,6211.914132990862,-1.0,6442.690631126122,6259.586157226562,6076.481683327002,0.058503699541915075,88.47026732588907,245323.0,38.598532264558514,83.50717333003485,86.9156660976749,6358.995584709004,6307.067979866801,6236.211470315725,6130.345717629551,6983.251953125,0
2021-07-14,6440.8986685853215,6540.710402780538,6468.26708984375,34077,6500.486620520477,6371.774171622319,6330.030387174882,69.54867920760744,51.28731077992052,21.720388534056227,29.56692224586429,6216.437662500148,-1.0,6475.309141483275,6269.751293945313,6064.19344640735,0.06557129235300484,89.28037210226961,211246.0,41.32960313545508,81.62587809814387,86.52905689183804,6358.995584709004,6307.067979866801,6243.498150540358,6130.345717629551,7125.06591796875,0
2021-07-15,6363.038188875225,6527.975900505536,6379.81494140625,14444,6472.188145101166,6373.382325579105,6336.253456453803,58.04964803610924,50.08039795082277,27.392390417409537,22.688007533413234,6217.891120580237,-1.0,6486.596948311917,6275.224951171875,6063.852954031832,0.06736714581062662,94.68446778284395,196802.0,40.7374998406237,59.253618447579264,74.79555662525266,6358.995584709004,6307.067979866801,6260.133512626253,6151.572004134273,7199.28759765625,1
2021-07-16,6390.568288863916,6483.547884309216,6436.85595703125,32301,6460.0605878952265,6386.0770518695335,6348.828769025984,62.37045512692139,53.114374639412745,32.536787261810176,20.57758737760257,6221.275512525208,-1.0,6504.292531011464,6289.43671875,6074.580906488536,0.06832275189952539,95.33078743428125,229103.0,40.18768963827941,73.68103976901982,71.52017877158097,6375.1658349623685,6307.067979866801,6261.781057864551,6151.572004134273,7142.1259765625,1
2021-07-19,6421.251632370433,6565.127605945229,6439.96875,17045,6459.251988291034,6396.8553914956265,6360.221266647736,62.5968596016209,55.13444385288676,37.0563185800255,18.078125272861264,6223.330576175314,-1.0,6520.535153137918,6302.651953125,6084.768753112081,0.06914016564245903,98.79830073003231,246148.0,40.905208571252324,69.71237165154811,67.54900995604906,6387.273643174465,6319.175788078897,6279.760569502971,6151.572004134273,7024.73046875,0
2021-07-20,6372.740517520356,6484.922418916695,6404.63671875,8671,6464.103075053951,6398.411656946502,6365.773198160519,58.30850215134979,53.27029679674342,40.29911422336909,12.971182573374335,6224.139318766356,-1.0,6530.660363716613,6311.89130859375,6093.122253470888,0.06931965220155205,99.75427220619711,237477.0,39.964146047693745,58.64153120535292,67.34498087530694,6407.48685970467,6319.175788078897,6290.877946513343,6182.658005119417,7110.1083984375,1
2021-07-22,6395.418990174811,6490.78386620244,6474.24951171875,48075,6395.418990174811,6413.579227900952,6379.332737355298,63.59964182073506,56.755871085913896,43.59046559587805,13.165405490035845,6229.2322774970535,-1.0,6551.164976818806,6323.430859375,6095.696741931194,0.07202865738815446,99.44074390772792,285552.0,39.195894452046545,76.5807337109894,68.31154552263014,6455.99767788003,6319.175788078897,6310.079990330227,6196.887322366186,7128.46240234375,0
2021-07-23,6426.102588455404,6484.315898265266,6461.96044921875,6336,6468.954052620997,6423.255472164512,6389.66120133823,62.10128014002789,57.859619505225055,46.444296377747456,11.415323127477599,6229.898279689574,-1.0,6566.960859724915,6334.17607421875,6101.391288712584,0.07350120450665659,96.4959271864518,279216.0,38.48251797037349,73.4138448190168,69.54536991178635,6464.082897410228,6319.175788078897,6310.079990330227,6196.887322366186,7287.82080078125,0
2021-07-26,6430.1449757302,6504.528647019924,6458.28125,10042,6476.877167822431,6430.26062773161,6398.238707420951,61.633118992615145,57.77151340597811,48.70973978339359,9.061773622584525,6230.977484024619,-1.0,6578.922359193279,6345.87939453125,6112.836429869221,0.07344701976619875,94.91648033668557,269174.0,38.25419724025453,69.96233474903973,73.31897109301529,6464.082897410228,6319.175788078897,6310.079990330227,6196.887322366186,7216.99560546875,0
2021-07-27,6308.867386817343,6517.465078192311,6445.587890625,133903,6488.358423581851,6433.3260803102885,6404.157355321457,59.95385158246367,56.03154390906457,50.17410060852779,5.857443300536779,6242.139776701178,-1.0,6580.544527922266,6359.9132080078125,6139.281888093359,0.06938186503446349,103.03656683942003,135271.0,36.60364672063979,66.3938566625107,69.92334541018907,6436.997496381286,6340.783855524737,6232.2801258071595,6196.887322366186,7208.3837890625,1
2021-07-28,6427.679481623026,6668.6581754544895,6550.65478515625,261839,6430.145304242186,6456.791821279481,6422.469534050806,67.7793790868556,62.41118852327418,52.621518191477065,9.789670331797112,6273.318146752886,-1.0,6594.7635761407855,6379.4146728515625,6164.0657695623395,0.06751368717436262,112.8895759102803,397110.0,35.77813031716306,71.8242617613478,69.39348439096607,6488.762781135916,6406.6982599887015,6232.2801258071595,6196.887322366186,6792.40185546875,0
2021-07-29,6449.549289439837,6629.364042019329,6549.724609375,45683,6612.869955914306,6475.378378898586,6438.3764184663305,67.65333400965824,66.62404491341567,55.422023535864795,11.202021377550878,6278.013439391932,-1.0,6608.1116063778,6396.743237304688,6185.374868231575,0.06608624458785389,117.66994567236685,351427.0,35.01157937107682,66.94368787759534,68.38726876715127,6488.762781135916,6406.6982599887015,6232.2801258071595,6196.887322366186,6806.79248046875,1
2021-07-30,6546.006197070463,6772.957429406335,6756.05908203125,54093,6553.040463810236,6531.514519525119,6478.086751411945,77.60301742987521,85.62519751173568,61.46265833103897,24.162539180696704,6286.372741005047,-1.0,6669.530756020891,6424.8514404296875,6180.172124838484,0.07616652863022028,125.47575186261724,405520.0,35.93919239072172,96.3588213871361,78.3755903420264,6540.912408111839,6459.252066272913,6232.2801258071595,6196.887322366186,6661.947265625,1
2021-08-02,6783.467798916734,7065.640654914581,6919.37939453125,64848,6783.467798916734,6609.087494526346,6533.2483318018585,82.25560052024946,112.564755701168,71.68307780506478,40.88167789610321,6301.4268175983,-1.0,6772.265727273255,6459.637915039062,6147.010102804869,0.09679422170284213,138.62616764981112,470368.0,38.35563212196095,80.67304084998166,81.32518337157103,6687.254020865962,6605.593679027036,6232.2801258071595,6196.887322366186,6632.59814453125,1
2021-08-03,6914.447059118276,7054.320695838044,6933.36669921875,32776,6962.958146997965,6673.943335464827,6583.26312772897,82.58918229181293,133.50425430669293,84.04731310539042,49.45694120130251,6309.294124296313,-1.0,6856.713592200985,6493.1044921875,6129.495392174015,0.11199853643229472,138.71527258337946,503144.0,40.599469015253376,82.52132292826735,86.5177283884617,6687.254020865962,6605.593679027036,6232.2801258071595,6196.887322366186,6633.3662109375,1
2021-08-04,6932.194759898874,7109.260245215996,6952.40771484375,45502,6963.605376055792,6729.636211340612,6629.406201118318,83.05615733627235,149.9073697961312,97.21932444353857,52.68804535259264,6320.4062761473115,-1.0,6927.0179749297695,6528.194189453125,6129.37040397648,0.12218502510877322,141.45457349293255,548646.0,42.887558559633234,80.40305723290165,81.19914033705021,6709.063816016669,6627.403474177743,6215.09893996898,6196.887322366186,6640.72412109375,1
2021-08-05,6954.994797207723,7172.364588425545,7121.185546875,59916,6965.3034037348825,6807.9460784474895,6690.878619337903,86.50996125972551,174.51422614167495,112.67830478316586,61.8359213585091,6336.269134088472,-1.0,7028.57322213067,6571.821826171875,6115.07043021308,0.13900297605142117,147.061880642137,608562.0,45.23023424898882,94.07305067632859,85.66581027916585,6740.615987621444,6662.12896872393,6210.844372928977,6196.887322366186,6622.046875,0
2021-08-06,7001.969401335891,7296.108150290465,7094.9892578125,52652,7195.811630367418,6865.354714320491,6741.392449147227,83.65953209402923,189.71460362517337,128.08556455156736,61.62903907360601,6350.53868925579,-1.0,7111.424305049207,6606.662841796875,6101.901378544543,0.15280376048826477,157.5673712358825,555910.0,47.755541965291194,79.62818190666006,84.7014299386301,6802.487768553904,6736.593665093718,6209.035256240718,6196.887322366186,6563.95458984375,1
2021-08-09,7030.06657815801,7344.297529477259,7246.6689453125,43990,7119.003590647645,6941.617560518894,6804.552011167886,86.44456286219777,211.56154562933625,144.78076076712114,66.78078486221511,6363.196662790991,-1.0,7217.656485708507,6650.045971679688,6082.435457650869,0.17070874891574378,168.75762695612292,599900.0,50.21561241748901,90.57120513084048,88.09081257127637,6885.988505550142,6760.688354687115,6219.839289963637,6196.887322366186,6508.12646484375,1
2021-08-10,7239.552414116852,7507.091399195066,7445.1181640625,94384,7260.493351079343,7042.317681227615,6884.622780279713,89.06946725883458,242.0978447564794,164.24417756499278,77.85366719148661,6394.978739503352,-1.0,7359.799865123439,6700.744091796875,6041.688318470311,0.19671122021608842,175.813438250558,694284.0,52.810890558464266,94.82790909775856,88.34243204508635,6978.320344317452,6842.085289546018,6226.913849818305,6196.887322366186,6400.47216796875,0
2021-08-11,7098.789376138296,7498.925325479462,7133.23193359375,53812,7498.925325479462,7060.500531700843,6915.698924443967,67.08343935073216,238.38353258500865,179.07204856899597,59.311484016012685,6409.594214163457,-1.0,7410.761488216362,6733.620434570313,6056.479380924264,0.2011224304148794,191.83647475703003,640472.0,52.607743324931185,68.79886717847458,84.73266046902454,7026.548798132764,6858.255539799384,6226.913849818305,6196.887322366186,6331.505859375,1
2021-08-12,7098.8304452453,7191.769775240401,7137.1142578125,21608,7098.8304452453,7075.8232769231745,6943.375841115034,67.19200137716183,233.06653856971116,189.870946569139,43.19559200057216,6414.628142442696,-1.0,7455.003590936166,6767.06279296875,6079.121995001334,0.203320353014074,184.7723929883208,662080.0,52.419106608078245,69.12287372304763,77.5832166664269,7145.2795990559,6858.255539799384,6224.4882826039875,6196.887322366186,6309.67529296875,0
2021-08-13,6892.617205225743,7175.558288766277,6947.75830078125,17955,7119.002286453099,7050.21028169479,6943.923648573311,57.270715691080945,211.13945507865537,194.12464827104228,17.0148068076131,6417.979884239829,-1.0,7462.670818036174,6795.4599609375,6128.249103838826,0.1963695940919401,191.78444231347885,644125.0,49.280379150956215,53.319822283986475,63.747187728502894,7199.854302210404,6878.468756329587,6224.4882826039875,6196.887322366186,6496.564453125,0
2021-08-16,6888.615368413897,6985.759146484883,6908.70751953125,7277,6953.256556759343,7021.909729262082,6939.521632443053,55.452250498629795,188.43880648790037,192.9874799144139,-4.548673426513545,6419.149415950963,-1.0,7465.932506819036,6819.0525390625,6172.172571305964,0.18972722795459232,185.0243948675865,636848.0,46.31814137239461,44.56389910815265,55.66886503839557,7197.853383804481,6907.979393006204,6263.701623621203,6210.228136948498,6616.54833984375,1
2021-08-17,6880.490406337132,7266.962135388736,7224.75732421875,54436,6880.490406337132,7062.479248253416,6975.176093915015,65.10839597708242,193.71789749314485,193.1335634301601,0.5843340629847376,6431.044522445327,-1.0,7503.55849589794,6858.291967773437,6213.0254396489345,0.1881712038964071,199.41349016644486,691284.0,45.760137466403435,73.30280540396296,57.062175598700684,7193.790902766099,6907.979393006204,6268.552452479919,6218.11124217537,6544.42919921875,0
2021-08-18,7157.812151488783,7269.832198430902,7209.11279296875,11927,7232.195831364189,7091.805957196483,7004.418181296733,64.36466265346598,194.39832929220393,193.38651660256886,1.0118126896350645,6433.92216649901,-1.0,7524.726651928178,6898.515771484375,6272.304891040572,0.18154945242925788,193.17110136470737,679357.0,45.259147613157694,68.99560979945748,62.28743810385769,7193.790902766099,6907.979393006204,6280.265720820445,6241.376050102648,6422.0595703125,0
2021-08-20,6954.1050310818055,7221.199481626294,6983.251953125,14065,7157.811341426599,7070.095156382187,7001.7724027752665,54.65748541492816,174.69867661968874,189.64894860599284,-14.950271986304102,6436.599103006906,-1.0,7518.128640047617,6923.965893554688,6329.803147061758,0.17162497783127714,198.4513405918346,665292.0,42.39207768398176,27.608849978275206,56.6357550605652,7193.790902766099,6907.979393006204,6333.031782287902,6287.845653851442,6359.15673828125,1
2021-08-23,6989.639133144947,7163.470528590426,7125.06591796875,15142,6996.228871636898,7081.0893086995,7017.1840921744515,58.85353608648744,168.58640261457367,185.436439407709,-16.85003679313533,6439.640056999938,-1.0,7515.67121664784,6957.121166992188,6398.571117336535,0.16056930337958322,197.14900022566252,680434.0,39.729798464032584,39.032097685652765,45.21218582112848,7193.790902766099,6907.979393006204,6333.031782287902,6302.419014300709,6294.5166015625,1
2021-08-24,5705.348270549755,7304.9610717939,7199.28759765625,67706,7114.9593172978775,7104.728966490851,7039.947030359676,60.893312726409654,167.7971891370389,181.908589353575,-14.111400216536083,6445.66783356877,-1.0,7510.075401857708,6994.171484375,6478.267566892291,0.14752395437693572,297.32498601269697,748140.0,41.560218645514404,82.91633270885127,49.85242679092641,6602.136798014609,6606.2198348724105,6333.031782287902,6307.067979866801,6306.27978515625,0
2021-08-25,7131.130444991745,7236.157273835538,7142.1259765625,4971,7236.157273835538,7112.208368505182,7052.719398635029,58.488511917996874,160.70673941198038,177.66821936525608,-16.9614799532757,6446.745659335079,-1.0,7478.778066788135,7028.998388671875,6579.218710555614,0.12797831305271926,283.58940335777527,743169.0,43.259894528318405,79.74375942773514,67.23072994074639,6505.154671171827,6606.2198348724105,6341.116907414585,6307.067979866801,6366.83837890625,0
2021-08-26,7009.853416720975,7195.732083240945,7024.73046875,10971,7155.306169649705,7094.712788554146,7049.2207823994,53.79017565967867,143.95524411058705,170.92562431432228,-26.970380203735232,6448.808495957197,-1.0,7442.277266335041,7052.702172851563,6663.127079368085,0.11047541323468603,276.6100650122178,732198.0,45.03052935457855,73.22809657069067,78.62939623575902,6505.154671171827,6606.2198348724105,6353.224715626681,6319.175788078897,6453.99658203125,1
2021-08-27,6947.03013454645,7155.38541348327,7110.1083984375,15421,7074.453064916349,7097.791910530817,7056.8317344041625,56.525370315635726,136.0011126203426,163.94072197552634,-27.939609355183734,6451.6581464517085,-1.0,7390.393217413364,7080.721362304687,6771.04950719601,0.08746901318762759,271.73472314968933,747619.0,46.77602211290944,77.96672597518791,76.9795273245379,6505.154671171827,6606.2198348724105,6363.3313238917835,6319.175788078897,6455.20947265625,1
2021-08-30,7062.325773070145,7182.633120455607,7128.46240234375,9419,7106.874809003378,7103.926008893404,7065.785567896611,57.1130610651677,129.68351005361,157.08927959114308,-27.405769537533075,6453.535530397802,-1.0,7369.019122882999,7099.341528320312,6829.663933757625,0.07597256548002365,260.9184820236731,757038.0,48.133714514517315,78.98540636388732,76.72674296992196,6505.154671171827,6606.2198348724105,6387.586732979464,6319.175788078897,6393.76171875,1
2021-08-31,7130.645344906624,7349.430042217169,7287.82080078125,27381,7189.3434472381805,7140.704967270974,7093.539972007191,61.92560585842513,135.9682975470123,152.86508318231694,-16.89678563530464,6459.99207351772,-1.0,7386.0129472270355,7117.763598632812,6849.514250038589,0.07537461588236649,258.06485044151214,784419.0,47.81831079486852,88.22997182540485,81.72736805482668,6527.389156383462,6606.2198348724105,6391.629342744563,6319.175788078897,6317.07421875,0
2021-09-01,7195.812269861732,7343.204985745295,7216.99560546875,9070,7296.796512937001,7155.963094910529,7108.971926189886,58.76917116026897,133.6929069537009,149.03064793659374,-15.337740982892825,6462.097435779472,-1.0,7388.899532520503,7131.945043945312,6874.990555370121,0.07205733835353369,250.15969797308722,775349.0,47.525435912336924,91.94477798910225,86.38671872613146,6527.389156383462,6606.2198348724105,6391.629342744563,6319.175788078897,6484.275390625,0
2021-09-02,7195.811489822633,7267.203484105713,7208.3837890625,3839,7256.3698147048335,7166.447233740924,7121.398409048963,58.37951754383744,129.69964512933984,145.16444737514297,-15.464802245803128,6462.953492608732,-1.0,7389.243200956654,7144.74384765625,6900.244494355847,0.06844174081359271,237.39057628094383,771510.0,47.2534839957706,91.4209709282457,90.53190691425091,6527.389156383462,6606.2198348724105,6388.890675953011,6319.175788078897,6477.64501953125,0
2021-09-03,6710.701246995847,7298.493994774881,6792.40185546875,65925,7262.353072314091,7091.63815808649,7080.273839851437,43.40806437591685,91.90921856853765,134.5134016138219,-42.60418304528426,6471.869850922016,-1.0,7419.270255378664,7128.304663085937,6837.33907079321,0.08163668811730049,262.4193028165217,705585.0,48.500098293558075,66.11919210176802,83.16164700637198,6527.389156383462,6606.2198348724105,6447.730520562309,6370.941072833528,6513.5029296875,1
2021-09-06,6671.972083528268,6906.968191684003,6806.79248046875,57757,6790.703443570464,7034.669022562943,7046.088669928601,43.9436368433887,62.4019060941946,120.09110250989644,-57.68919641570184,6477.146553075404,-1.0,7438.417772474183,7113.89482421875,6789.371875963317,0.09123636384125706,260.46050319789407,763342.0,49.741392919854945,66.9944907181747,74.84488458272946,7010.7010628727185,6606.2198348724105,6447.730520562309,6370.941072833528,6549.19873046875,0
2021-09-07,6630.657454803008,6840.103927015717,6661.947265625,26367,6827.935886576198,6960.124671175355,6998.070994390651,39.85519510463787,27.01790446899031,101.47646290171522,-74.45855843272491,6478.874988796917,-1.0,7460.1667021901085,7084.658740234375,6709.150778278641,0.10600594205707806,256.8166438418095,736975.0,50.98974228534337,58.18439274495525,63.76602518829932,6990.043748510088,6606.2198348724105,6500.082237192376,6423.090699809451,6598.841796875,0
2021-09-08,6569.169737396272,6724.971343683968,6632.59814453125,39419,6710.70068242947,6894.6193658465345,6952.386888158226,39.06215769149595,-3.3537407031799376,80.51042218073619,-83.86416288391612,6480.66121436741,-1.0,7430.977026541416,7044.032739257813,6657.088451974209,0.1098644204553677,249.60128401651573,697556.0,52.2968636387886,56.39925519282592,60.52604621865195,6959.29988980672,6606.2198348724105,6646.423849946499,6569.432312563574,6671.68994140625,1
2021-09-09,6605.593925621103,6648.243262166577,6633.3662109375,16802,6629.849472471609,6842.368734864728,6912.509303505635,39.09631162159301,-27.049699677992066,58.99839780899053,-86.0480974869826,6481.349628091542,-1.0,7444.3925946117015,7019.039453125,6593.686311638299,0.12119981496822058,234.81900205429844,714358.0,53.51061918127265,56.44597223692227,57.0098733915678,6959.29988980672,6606.2198348724105,6646.423849946499,6569.432312563574,6521.75,1
2021-09-13,6620.955692733421,6668.415870083385,6640.72412109375,10223,6650.0623486057375,6802.039812110533,6878.53615570415,39.44644510975219,-44.719695219264395,38.25477920333955,-82.97447442260395,6481.805608883513,-1.0,7447.571401372834,6994.219946289062,6540.86849120529,0.12963603048379996,221.43622886113172,724581.0,54.31294209677503,56.89351142159355,56.5795796171139,6959.29988980672,6606.2198348724105,6668.233645097206,6591.242107714281,6565.0869140625,0
2021-09-14,6599.933824085688,6662.189723198097,6622.046875,8643,6662.189723198097,6766.041224688427,6846.474995616131,38.836109351679085,-59.54400542894473,18.695022276882696,-78.23902770582743,6482.152779650293,-1.0,7460.756242014815,6977.934375,6495.1125079851845,0.1383853275389419,210.0662053076516,715938.0,55.13673312469791,6.776858604367831,40.03878075429454,6956.187361570783,6606.2198348724105,6701.372478172687,6622.794279319056,6736.8154296875,0
2021-09-15,6548.6736757910485,6662.189544905155,6563.95458984375,36082,6662.189544905155,6725.623897719493,6811.1599448945835,36.92254582351457,-75.114071726156,-0.06679652372504208,-75.04727520243095,6483.2268073015475,-1.0,7477.355979635124,6960.696728515625,6444.037477396127,0.14845044146311173,203.16975272239839,679856.0,56.09902393186464,1.9083100295412334,21.85956001850086,6923.583835282965,6606.2198348724105,6769.540716823811,6684.666060251516,6772.91650390625,0
2021-09-16,6454.440544809836,6603.976131910213,6508.12646484375,66882,6589.422805468687,6682.124411144344,6773.280759888229,35.131043072954185,-90.91036644076758,-18.235510507133547,-72.67485593363403,6483.922683858108,-1.0,7463.3549976621025,6924.865185546875,6386.375373431648,0.15552355105457366,199.33874089225398,612974.0,57.32096526947783,5.9984972102386775,4.894555281382572,6876.467269792358,6606.2198348724105,6823.338430118629,6708.760749844912,6687.375,0
2021-09-17,6371.36551413656,6551.745995036791,6400.47216796875,59107,6508.57120414256,6625.793962509226,6726.679685898294,31.9152566837179,-110.83817240445751,-36.756042886598344,-74.08212951785916,6483.2586072187,-1.0,7453.617227910123,6884.433154296875,6315.249080683627,0.16535394007217202,197.98457946425236,553867.0,58.70377491296489,2.9759441219391958,3.627583787239693,6639.166852910281,6602.136798014609,6910.202816931735,6790.157684703816,6524.17529296875,0
2021-09-20,6309.150410683824,6452.055998813633,6331.505859375,48760,6387.293613722704,6566.936341882381,6677.282957582883,30.019470017015124,-130.68959858970447,-55.54275402721957,-75.1468445624849,6481.751928592898,-1.0,7469.751431017544,6851.845849609375,6233.940268201207,0.18036178716524578,194.05036579750643,505107.0,60.15563667916368,2.1489845627586406,3.707808631645495,6574.627168849771,6527.389156383462,6942.402168966074,6790.157684703816,6685.798828125,0
2021-09-21,6231.2490367645,6402.6548750665725,6309.67529296875,39128,6331.505281809108,6515.484132099656,6631.3319995061165,29.42366978646396,-146.49483980326477,-73.73317118242862,-72.76166862083615,6480.070286936294,-1.0,7459.903815336534,6811.076318359375,6162.248821382217,0.19052128229079532,192.43289954783262,465979.0,61.694125654652694,7.053000280822984,4.059309655173597,6478.1101902242335,6527.389156383462,7001.767569427642,6790.157684703816,6685.1923828125,1
2021-09-22,6322.571586281989,6539.294715777303,6496.564453125,42742,6346.05888033334,6511.700196304725,6614.486056208477,40.34017046910692,-142.2998696897048,-87.44651088388386,-54.85335880582093,6479.774090522618,-1.0,7412.23867582817,6775.940161132812,6139.641646437454,0.18781113751422832,195.08907978074123,508721.0,60.4678867767091,24.859842566517404,11.353942470033,6449.832453423942,6527.389156383462,7039.161529269995,6790.157684703816,6748.62060546875,1
2021-09-23,6505.579227256033,6636.316765901487,6616.54833984375,30240,6539.294590961407,6532.66982501253,6614.743841662886,46.1039194022682,-127.82019707399922,-95.52124812190694,-32.29894895209229,6480.58559341021,-1.0,7365.361506719231,6749.661279296875,6133.961051874519,0.18243885194976345,191.13645356615166,538961.0,57.847426550958275,36.10223690327956,22.67169325020664,6449.832453423942,6527.389156383462,7052.916388405343,6790.157684703816,6696.349609375,0
