date,open,high,close,volume,low,ema9,ema15,rsi,macd,macd_signal,macd_hist,vwap,supertrend_dir,bb_upper,bb_mid,bb_lower,bb_width,atr,obv,adx,stoch_k,stoch_d,ich_tenkan,ich_kijun,ich_senkou_a,ich_senkou_b,ich_chikou,target
2021-07-08,2.031277894973755,2.031277894973755,1.9448399543762207,1748120,1.9448399543762207,1.9063419053977662,1.870636844319176,59.85808677828492,0.08878003252989308,0.09175190937314101,-0.002971876843247928,1.4440474235863703,-1.0,2.048265352368512,1.8864951491355897,1.7247249459026672,0.17150343937907483,0.09866114175166224,-21885931.0,41.269520461110645,66.66664621780501,85.18522375408962,1.880012035369873,1.7400389909744263,1.4055815041065216,1.311876505613327,1.9448399543762207,0
2021-07-09,1.858402967453003,1.858402967453003,1.858402967453003,1733368,1.858402967453003,1.8967541178088136,1.8691076097109045,53.838560422977736,0.07978919964441578,0.08935936742739596,-0.009570167782980185,1.445607354483296,-1.0,2.0475443999669305,1.888656097650528,1.7297677953341255,0.1682554092358534,0.09778798783534479,-23619299.0,39.73861396853623,44.44451253875915,66.66672794469416,1.880012035369873,1.786891520023346,1.4055815041065216,1.311876505613327,1.9880590438842771,0
2021-07-12,1.7719659805297852,1.7719659805297852,1.7719659805297852,3530505,1.7719659805297852,1.871796490353008,1.8569649060632645,48.57765255308535,0.06494056296084261,0.08447560653408528,-0.019535043573242677,1.44809080734219,-1.0,2.0492056085951593,1.8821732938289641,1.7151409790627692,0.17748877354169823,0.09697720205590715,-27149804.0,37.13892181175938,22.222378859713295,44.44451253875915,1.880012035369873,1.8337445259094238,1.4055815041065216,1.311876505613327,1.9880590438842771,0
2021-07-13,1.685528039932251,1.685528039932251,1.685528039932251,4709361,1.685528039932251,1.8345428002688569,1.8355352977968877,43.95236265561703,0.04567161801338715,0.07671480882994566,-0.031043190816558514,1.450476688073847,-1.0,2.047924914747168,1.867046743631363,1.6861685725155577,0.19375858876924876,0.09622439766602336,-31859165.0,35.98466955076044,0.0,22.222297132824153,1.880012035369873,1.8649795055389404,1.4211992621421814,1.311876505613327,1.9880590438842771,1
2021-07-14,1.6423100233078003,1.728747010231018,1.728747010231018,48181983,1.6423100233078003,1.813383642261289,1.822186761851154,46.685745479210205,0.03350205914091342,0.06807225889213922,-0.0345701997512258,1.4737319113625622,-1.0,2.0486064339623073,1.8584029912948608,1.668199548627414,0.20469558384071024,0.09552529689868011,16322818.0,34.08984150488475,19.999950346212646,14.074109735308653,1.8584030270576477,1.8584030270576477,1.4446254968643188,1.327493995428085,1.90162205696106,0
2021-07-15,1.6423100233078003,1.685528039932251,1.6423100233078003,14629950,1.6423100233078003,1.7791689184705914,1.799702169533235,42.24802955265049,0.016690456404890197,0.05779589839468942,-0.04110544198979922,1.478768914384216,-1.0,2.051775397870813,1.8432764947414397,1.6347775916120666,0.22622640033969335,0.09487613190043281,1692868.0,32.3303583194286,0.0,6.66665011540422,1.8584030270576477,1.8584030270576477,1.4596580266952515,1.342526525259018,1.815183997154236,0
2021-07-16,1.5990910530090332,1.6423100233078003,1.5990910530090332,13227098,1.5990910530090332,1.74315334537828,1.7746257799677096,40.190896538724694,-0.00011889899793415815,0.04621293891616471,-0.04633183791409887,1.4820405408942665,-1.0,2.0553246086302575,1.8259890496730804,1.5966534907159033,0.25119050849256414,0.09118633464317098,-11534230.0,31.42433765834004,0.0,6.66665011540422,1.8367935419082642,1.8367935419082642,1.481267511844635,1.3641360104084015,1.815183997154236,1
2021-07-19,1.5558719635009766,1.6423100233078003,1.6423100233078003,21098460,1.5558719635009766,1.722984680964184,1.758086310385221,43.17086483904154,-0.009839599771209073,0.03500243117868995,-0.044842030949899025,1.4869424958255577,-1.0,2.0534094488769994,1.8130234479904175,1.5726374471038356,0.26517693540011356,0.09084717215486046,9564230.0,31.242640854274473,16.666804577557347,5.555601525852453,1.8151839971542358,1.8151839971542358,1.524486005306244,1.4073545038700104,1.815183997154236,1
2021-07-20,1.685528039932251,1.685528039932251,1.685528039932251,1302764,1.685528039932251,1.7154933527577976,1.7490165265785997,46.06481864890288,-0.013895810164602507,0.025222782910031463,-0.03911859307463397,1.4873986903597953,-1.0,2.053582375774679,1.8065406501293182,1.5594989244839574,0.2734970017021226,0.08744508961697404,10866994.0,29.99615050664312,25.000011488021578,13.888938688526315,1.7935749292373657,1.8151839971542358,1.567705035209656,1.4505735337734225,1.815183997154236,1
2021-07-22,1.728747010231018,1.728747010231018,1.728747010231018,784159,1.728747010231018,1.7181440842524416,1.746482837035152,48.86895717963687,-0.01346772882317615,0.01748468056338994,-0.030952409386566092,1.487731951753877,-1.0,2.0481716990508327,1.800057852268219,1.551944005485605,0.2756731917879046,0.08428608109424499,11651153.0,27.87135945564688,33.33340228395822,25.000072783179053,1.7071374654769897,1.8151839971542358,1.6343500018119812,1.493792027235031,1.90162205696106,1
2021-07-23,1.815183997154236,1.815183997154236,1.815183997154236,1201553,1.815183997154236,1.7375520668328006,1.7550704820500374,54.017984677236825,-0.00608360085156634,0.012771024280398686,-0.018854625131965026,1.488423319819022,-1.0,2.0393716653788156,1.7957359492778777,1.5521002331769398,0.2713491548524649,0.08443971722488591,12852706.0,27.405634626974464,49.99999999035914,36.111137920779655,1.6855279803276062,1.8151839971542358,1.7088037729263306,1.53701052069664,1.90162205696106,1
2021-07-26,1.90162205696106,1.90162205696106,1.90162205696106,10789898,1.90162205696106,1.7703660648584525,1.7733894289139152,58.51684410332596,0.0066663571831631074,0.011550090860951571,-0.004883733677788464,1.4961117541206381,-1.0,2.032360884186447,1.7935750544071198,1.5547892246277928,0.26626800944769624,0.08458245598073863,23642604.0,28.091755433302517,66.66680456791653,50.00006894741131,1.7287470102310183,1.8151839971542358,1.7712740302085876,1.53701052069664,1.815183997154236,1
2021-07-27,1.9880590438842771,1.9880590438842771,1.9880590438842771,17358395,1.9880590438842771,1.8139046606636176,1.8002231307852103,62.471056986681724,0.023474928877374124,0.013935058464236082,0.009539870413138042,1.510409913733604,-1.0,2.052881709258958,1.8000578582286835,1.547234007198409,0.28090636071555636,0.08471492247662994,41000999.0,29.56942020283526,83.3334022743173,66.66673561086434,1.771965503692627,1.8151839971542358,1.786891520023346,1.53701052069664,1.728747010231018,1
2021-07-28,2.074496030807495,2.074496030807495,2.074496030807495,48274783,1.90162205696106,1.8660229346923933,1.8345072432879959,65.96487508465407,0.04327177541369509,0.019802401854127884,0.023469373559567207,1.548285674235445,-1.0,2.095624037620876,1.815184360742569,1.534744683864262,0.308993050984786,0.09101199757447316,89275782.0,31.590350648065407,99.99999998071821,83.33340227431735,1.8151839971542358,1.8151839971542358,1.7944077849388123,1.53701052069664,1.728747010231018,0
2021-07-29,2.1177148818969727,2.1609339714050293,1.9880590438842771,22508145,1.9880590438842771,1.8904301565307702,1.853701218362531,59.954011285939316,0.051393741402251614,0.02612066976375263,0.025273071638498984,1.5650448812828703,-1.0,2.115908594711873,1.8259890139102937,1.5360694331087141,0.3175480011950884,0.09685934971349308,66767637.0,33.97819061780709,71.4285601584831,84.92065413783955,1.858402967453003,1.858402967453003,1.805212527513504,1.53701052069664,1.7719659805297852,0
2021-07-30,1.90162205696106,1.9448399543762207,1.90162205696106,5232807,1.90162205696106,1.892668536616828,1.859691323187347,54.596381660500604,0.05027616318969885,0.030951768448941878,0.019324394740756975,1.5677728645405713,-1.0,2.122647216417996,1.8346327662467956,1.5466183160755949,0.31397504225841133,0.09611489522847337,61534830.0,34.26383788874388,57.142919053970346,76.19049306439057,1.858402967453003,1.858402967453003,1.8160172700881958,1.53701052069664,1.858402967453003,1
2021-08-02,1.858402967453003,1.9880590438842771,1.9448399543762207,18257502,1.815183997154236,1.9031028201687068,1.8703349020859563,56.680793957401214,0.05227520155554988,0.03521645507026348,0.017058746485286394,1.576967589405072,-1.0,2.133096231454305,1.841115564107895,1.5491348967614844,0.3171779903691483,0.10159776319287106,79792332.0,32.96184842117091,64.28564109624924,64.28570676956757,1.9232310056686401,1.858402967453003,1.8160172700881958,1.53701052069664,1.858402967453003,1
2021-08-03,1.9880590438842771,2.031277894973755,2.031277894973755,9524772,1.9880590438842771,1.9287378351297166,1.8904527761969312,60.57884864137822,0.06014100520545784,0.040201365097302356,0.019939640108155486,1.582944430546528,-1.0,2.150778176744003,1.8475983560085296,1.5444185352730564,0.32818801741525705,0.10051491872177556,89317104.0,32.25684050695264,78.57143981672603,66.66666665564854,1.9448404908180237,1.858402967453003,1.8160172700881958,1.53701052069664,1.858402967453003,1
2021-08-04,2.074496030807495,2.1177148818969727,2.074496030807495,15424643,1.9448399543762207,1.9578894742652726,1.9134581830232518,62.400622216959505,0.06906590488137687,0.04597427305411726,0.02309163182725961,1.5929067070026868,-1.0,2.1658059706749997,1.8519202053546906,1.5380344400343817,0.33898411432175346,0.10568349077884531,104741747.0,32.494455338126016,85.71420126299597,76.19042739199041,1.9880589842796326,1.858402967453003,1.8160172700881958,1.53701052069664,1.815183997154236,0
2021-08-05,2.074496030807495,2.1177148818969727,2.074496030807495,12778338,1.9880590438842771,1.9812107855737173,1.9335879139962822,62.40062220977374,0.07527127180830662,0.051833672804955135,0.023437599003351482,1.6010930760172806,-1.0,2.173708436853783,1.8540811121463776,1.534453787438972,0.34478246134566315,0.1073958012955489,104741747.0,32.71509768135778,85.71420126299597,83.33328078090598,1.9880589842796326,1.858402967453003,1.7944080233573914,1.53701052069664,1.90162205696106,0
2021-08-06,2.074496030807495,2.1177148818969727,2.031277894973755,10192108,1.9880590438842771,1.991224207453725,1.9457991616184662,59.22631347455026,0.07582763367248813,0.056632464978461736,0.01919516869402639,1.6072211836241674,-1.0,2.1854490169958196,1.8584030091762542,1.531357001356689,0.3519645697807299,0.10898580391820224,94549639.0,32.91997985721509,78.57143981672603,83.333280780906,1.9880589842796326,1.858402967453003,1.7727985382080078,1.53701052069664,1.858402967453003,0
2021-08-09,2.074496030807495,2.1177148818969727,2.031277894973755,6526755,2.031277894973755,1.9992349449577311,1.9564840032878772,59.226313467042786,0.07539939714245936,0.060385851411261265,0.015013545731198091,1.6111835551960567,-1.0,2.20310662567481,1.8670467555522918,1.5309868854297735,0.3599908455480632,0.10737517413284621,94549639.0,33.11022759193902,72.72729094853,79.004310676084,1.9880589842796326,1.858402967453003,1.7619937658309937,1.53701052069664,1.815183997154236,0
2021-08-10,2.031277894973755,2.031277894973755,1.9880590438842771,10134003,1.9448399543762207,1.9969997647430404,1.9604308833624273,55.926750758547584,0.0707569741657268,0.062460075962154374,0.00829689820357242,1.616234862874336,-1.0,2.2149336045383423,1.8778514087200164,1.5407692129016903,0.35900837972067023,0.10587965745175248,84415636.0,31.121970417283443,59.99996688675029,70.43289921733545,1.9880589842796326,1.858402967453003,1.7619937658309937,1.53701052069664,1.815183997154236,0
2021-08-11,1.9880590438842771,1.9880590438842771,1.90162205696106,5769002,1.90162205696106,1.9779242231866443,1.9530797800622564,49.93494967674535,0.05941814268676837,0.06185168930707718,-0.002433546620308806,1.6186140582443187,-1.0,2.2134095760106325,1.888656109571457,1.5639026431322813,0.34389899227940274,0.10449089527114282,78646634.0,29.381197234246525,25.00016376548594,52.57580720025541,1.9664494395256042,1.858402967453003,1.7619937658309937,1.53701052069664,1.7719659805297852,1
2021-08-12,1.858402967453003,1.9880590438842771,1.9880590438842771,5465641,1.858402967453003,1.979951187326171,1.9574521880400089,55.113820973581426,0.05675257119500032,0.06083186568466181,-0.004079294489661489,1.6209377548708508,-1.0,2.2201399097223913,1.9016217112541198,1.5831035127858484,0.33499638394584674,0.10628840821115221,84112275.0,28.540460046583632,50.00001722477191,45.00004929233605,1.9664494395256042,1.858402967453003,1.7727985382080078,1.5838630199432373,1.728747010231018,0
2021-08-13,1.9880590438842771,2.031277894973755,1.9448399543762207,2181694,1.90162205696106,1.972928940736181,1.9558756588320354,52.20591187783902,0.05056973087807237,0.05877943872334392,-0.00820970784527155,1.621896920368192,-1.0,2.2112432440133634,1.9167482078075408,1.6222531716017183,0.307286095263722,0.10795751033983383,81930581.0,26.764636936354922,37.49991810279571,37.500033031017864,1.9880589246749878,1.858402967453003,1.7944077849388123,1.5994805097579956,1.815183997154236,0
2021-08-16,1.9448399543762207,1.9880590438842771,1.9448399543762207,6082786,1.858402967453003,1.967311143464189,1.9544961957750586,52.20591187097547,0.04514933198728177,0.056053417376131495,-0.010904085388849724,1.6243167049288294,-1.0,2.187790927958282,1.9340356528759002,1.6802803777935187,0.2624101315732504,0.10950740791779387,81930581.0,25.942968371244024,37.49991810279571,41.66661781012112,1.9880589246749878,1.858402967453003,1.8100255131721497,1.5994805097579956,1.90162205696106,1
2021-08-17,1.9448399543762207,1.9880590438842771,1.9880590438842771,6012822,1.9448399543762207,1.9714607235482067,1.958691551788711,54.961854477615404,0.043835735073632254,0.05360988091563165,-0.009774145841999399,1.6270041188680946,-1.0,2.1654053939465148,1.951323103904724,1.7372408138629334,0.21942269796573105,0.10477252803138405,87943403.0,25.179990417926504,50.00001722477191,41.66661781012112,1.9880589246749878,1.858402967453003,1.8334517776966095,1.5994805097579956,1.90162205696106,0
2021-08-18,2.031277894973755,2.031277894973755,1.9880590438842771,5593128,1.9448399543762207,1.9747803876154209,1.9623624883006567,54.961854469718325,0.04230701116608748,0.05134930696572282,-0.009042295799635336,1.62956945404144,-1.0,2.140457875720998,1.9664496541023255,1.792441432483653,0.1769770420990081,0.10346291464325191,87943403.0,23.427467792929583,57.142941561125575,48.21429229623107,1.9880589246749878,1.858402967453003,1.8568782806396484,1.5994805097579956,1.858402967453003,0
2021-08-20,1.9880590438842771,2.031277894973755,1.9880590438842771,4876872,1.9448399543762207,1.9774361188691922,1.9655745577486092,54.96185446121378,0.04062716182352588,0.04920487793728343,-0.008577716113757551,1.631776705103107,-1.0,2.1127347161564165,1.9794152557849884,1.8460957954135604,0.1347059036501378,0.10224684506855779,87943403.0,21.800125355432424,57.142941561125575,54.76196678234103,1.9880589246749878,1.858402967453003,1.8724957704544067,1.5994805097579956,1.858402967453003,0
2021-08-23,1.9880590438842771,2.031277894973755,1.90162205696106,13170427,1.90162205696106,1.962273306487566,1.9575804951501654,48.042025554917856,0.03195279472851564,0.04575446129552988,-0.013801666567014238,1.6368971169782944,-1.0,2.0990245995510035,1.9837371587753296,1.8684497179996555,0.11623257674019238,0.1042046302788533,74772976.0,21.31269696335986,16.666835222000074,43.65090611475042,1.944840431213379,1.858402967453003,1.8584030270576477,1.5994805097579956,1.815183997154236,0
2021-08-24,1.90162205696106,1.90162205696106,1.815183997154236,6793035,1.815183997154236,1.9328554446209,1.9397809329006743,42.30582623084383,0.017897159957481534,0.04018300102792022,-0.022285841070438683,1.638629590747475,-1.0,2.1127347161564165,1.9794152557849884,1.8460957954135604,0.1347059036501378,0.1029355895308512,67979941.0,22.461696429117577,0.0,24.603258927708552,1.9232309460639954,1.858402967453003,1.8584030270576477,1.5994805097579956,1.7719659805297852,0
2021-08-25,1.815183997154236,1.858402967453003,1.815183997154236,7146168,1.7719659805297852,1.9093211551275673,1.9242063159323695,42.305826224550465,0.006680954254164373,0.033482591673169054,-0.02680163741900468,1.640169769021381,-1.0,2.1228308928779223,1.9707715034484863,1.81871211401905,0.15431458102133555,0.10175711791602025,67979941.0,24.119098894118142,12.499827603516596,9.722220941838895,1.90162193775177,1.858402967453003,1.8367935419082642,1.5994805097579956,1.815183997154236,0
2021-08-26,1.7719659805297852,1.858402967453003,1.815183997154236,8445356,1.7719659805297852,1.8904937235329011,1.9105785260851027,42.30582621777299,-0.002182807527684183,0.02634951183299841,-0.028532319360682592,1.6419556647999514,-1.0,2.1166943651865813,1.9578059017658234,1.7989174383450655,0.16231278419309536,0.10066282284510579,67979941.0,25.65811546876045,12.499827603516596,8.333218402344402,1.90162193775177,1.9232310056686401,1.8151839971542358,1.5994805097579956,1.858402967453003,0
2021-08-27,1.815183997154236,1.815183997154236,1.815183997154236,1933285,1.7719659805297852,1.8754317782571681,1.8986542099687442,42.30582621047419,-0.009102474934799876,0.019259114479438753,-0.02836158941423863,1.6423257980841168,-1.0,2.1195164545620107,1.9491621494293212,1.778807844296632,0.17479746892666276,0.0965596224007733,67979941.0,27.087202288070237,12.499827603516596,12.499827603516596,1.90162193775177,1.9448404908180237,1.8043794631958008,1.5994805097579956,1.7719659805297852,1
2021-08-30,1.815183997154236,1.90162205696106,1.90162205696106,10746964,1.7719659805297852,1.8806698339979466,1.8990251908427838,50.28929415915748,-0.007524791067639258,0.01390233337002315,-0.02142712443766241,1.6450892762587146,-1.0,2.119516454562011,1.9491621494293216,1.7788078442966324,0.1747974689266627,0.0989236548315234,78726905.0,25.41119300504192,50.0000459521076,24.999900386380272,1.90162193775177,1.9664499759674072,1.7611607313156128,1.615097999572754,1.7719659805297852,0
2021-08-31,1.9448399543762207,1.9448399543762207,1.90162205696106,3543462,1.90162205696106,1.8848602785905693,1.8993497991075683,50.289294150487564,-0.006202961358979131,0.009881274424222696,-0.016084235783201825,1.6462269872564457,-1.0,2.1186776875154862,1.9470012545585635,1.7753248216016406,0.17634958636637232,0.09494467215892607,78726905.0,24.39383490132443,50.0000459521076,37.49997316924394,1.90162193775177,1.9664499759674072,1.750355988740921,1.6307160258293152,1.7719659805297852,0
2021-09-01,1.90162205696106,1.90162205696106,1.815183997154236,10557697,1.815183997154236,1.8709250223033027,1.8888290738634017,43.33479661157464,-0.011991994576282528,0.005506620624121652,-0.01749861520040418,1.6486707673545622,-1.0,2.1126733047299306,1.9361965596675876,1.7597198146052446,0.18229217914066173,0.09433705699091878,68169208.0,23.821264793444822,16.666421479496933,38.88883779457072,1.90162193775177,1.9664499759674072,1.771965503692627,1.7088035345077515,1.815183997154236,0
2021-09-02,1.815183997154236,1.815183997154236,1.728747010231018,21946746,1.728747010231018,1.842489419888846,1.8688188159093537,37.7176682672103,-0.02328615922102184,-0.0002519353449070465,-0.023034223876114795,1.65139767872523,-1.0,2.1057755962622027,1.9189091086387637,1.7320426210153248,0.19476325040351722,0.0937727662717973,46222462.0,24.617615634158852,0.0,22.222155810534854,1.8800124526023865,1.9448404908180237,1.7935747504234314,1.7088035345077515,1.815183997154236,0
2021-09-03,1.728747010231018,1.7719659805297852,1.728747010231018,5334025,1.685528039932251,1.8197409379572806,1.8513098401995618,37.71766826111903,-0.03186949437891151,-0.00657544715170794,-0.025294047227203572,1.651865623753402,-1.0,2.0918253511895735,1.9016216576099398,1.7114179640303062,0.2000436762049604,0.09324885015220707,46222462.0,25.88517119981922,12.500068953341717,9.72216347761289,1.8151839971542358,1.9232310056686401,1.8151839971542358,1.7088035345077515,1.815183997154236,1
2021-09-06,1.7719659805297852,1.7719659805297852,1.7719659805297852,2008621,1.728747010231018,1.8101859464717815,1.8413918577408397,42.07189525301457,-0.034783477349106695,-0.012217053191187693,-0.022566424157919002,1.6521058627114886,-1.0,2.0769897999598324,1.8886560618877415,1.7003223238156504,0.19943677608921193,0.0896752873055328,48231083.0,27.06218708221752,25.000137906683435,12.500068953341724,1.8151839971542358,1.9016214609146118,1.858402967453003,1.7520225048065186,1.7719659805297852,1
2021-09-07,1.7719659805297852,1.858402967453003,1.858402967453003,11760010,1.728747010231018,1.819829350668026,1.84351824645486,49.65295736951209,-0.029774861319354695,-0.015728614816821095,-0.0140462465025336,1.6542475590765953,-1.0,2.0562660564522375,1.880012315511704,1.7037585745711705,0.18750275142020587,0.09253104944242224,59991093.0,25.79214559310024,49.99999998553868,29.16673561518795,1.8151839971542358,1.9016214609146118,1.858402967453003,1.7520225048065186,1.815183997154236,0
2021-09-08,1.90162205696106,1.9448399543762207,1.858402967453003,6573699,1.815183997154236,1.8275440740250217,1.845378836579628,49.65295736141608,-0.02551141729240536,-0.01768517531193795,-0.00782624198046741,1.6558403558339718,-1.0,2.042434900456195,1.87352951169014,1.704624122924085,0.18030715577537657,0.09518282856953383,59991093.0,24.937300538337407,49.99999998553868,41.666712625920276,1.8151839971542358,1.9016214609146118,1.8908169865608215,1.7520225048065186,1.90162205696106,0
2021-09-09,1.858402967453003,1.90162205696106,1.858402967453003,5226804,1.815183997154236,1.833715852710618,1.8470068529388,49.6529573526973,-0.021880383740893405,-0.01852421699772904,-0.003356166743164364,1.6570073358085624,-1.0,2.0398660167853864,1.8713685572147374,1.7028710976440884,0.18007939581119095,0.09455820222934028,59991093.0,24.14351584462881,49.99999998553868,49.99999998553868,1.8151839971542358,1.9016214609146118,1.9016217291355133,1.7520225048065186,1.90162205696106,0
2021-09-13,1.858402967453003,1.90162205696106,1.815183997154236,2815089,1.815183997154236,1.8300094815993417,1.8430289959657293,45.901528372947325,-0.022233874928175856,-0.019266148583818407,-0.002967726344357449,1.6575857398930705,-1.0,2.0235809792500494,1.8627248048782352,1.7018686305064208,0.17271061612742503,0.0939781920563034,57176004.0,23.40643005761339,49.99999998071828,49.99999998393188,1.8151839971542358,1.9016214609146118,1.9232309758663177,1.7520225048065186,1.815183997154236,1
2021-09-14,1.815183997154236,1.90162205696106,1.90162205696106,10602640,1.815183997154236,1.8443319966716853,1.8503531285901456,53.472874598898215,-0.015362105418770922,-0.01848533995080891,0.003123234532037989,1.6600642798047955,-1.0,2.017898000447275,1.8605639100074771,1.7032298195676794,0.16912516639184857,0.09343961118134057,67778644.0,22.721993255384454,83.33362445332895,61.11120813986198,1.8151839971542358,1.9016214609146118,1.9232309758663177,1.7520225048065186,1.815183997154236,0
2021-09-15,1.90162205696106,1.9448399543762207,1.858402967453003,4423977,1.858402967453003,1.847146190827949,1.8513593584480028,49.72553651930111,-0.01325085034601936,-0.017438442029851002,0.0041875916838316415,1.6611505494687715,-1.0,2.008495468851897,1.8562420606613164,1.703988652470736,0.1640447777895254,0.09293942373433181,63354667.0,23.05784340356138,66.66678923132888,66.66680455512538,1.8151839971542358,1.9016214609146118,1.9232309758663177,1.7520225048065186,1.815183997154236,0
2021-09-16,1.858402967453003,1.90162205696106,1.815183997154236,3371095,1.815183997154236,1.8407537520932065,1.846837438286282,46.236109543079074,-0.014893393428568436,-0.01692943230959449,0.0020360388810260546,1.6618144257885943,-1.0,1.9874674086900663,1.8475983083248142,1.707729207959562,0.15140639578144963,0.09247504059665268,59983572.0,21.967634260180315,49.99999998071828,66.66680455512538,1.8151839971542358,1.858402967453003,1.9232309758663177,1.7520225048065186,1.7719659805297852,0
2021-09-17,1.815183997154236,1.858402967453003,1.815183997154236,4985902,1.7719659805297852,1.8356398011054125,1.8428807581447761,46.236109534994334,-0.016010560875824087,-0.01674565802284041,0.0007350971470163233,1.662633622734184,-1.0,1.962714225570204,1.838954555988312,1.7151948864064201,0.13459785525656956,0.09204375104855018,59983572.0,21.003737491957256,49.99999998071828,55.55559639758849,1.8367934823036194,1.858402967453003,1.9232309758663177,1.7520225048065186,1.7719659805297852,0
