date,close,high,low,open,volume
2021-03-01,6397.6953125,6483.5249844746495,6329.155341987158,6444.8556905347405,31051
2021-03-02,6426.6015625,6444.932958639844,6373.9229188560275,6390.903580543462,7988
2021-03-03,6399.89501953125,6468.242022516415,6390.902687073428,6429.495094604064,12589
2021-03-04,6421.0439453125,6444.932799073849,6375.504899187307,6423.899934549926,12286
2021-03-05,6352.00146484375,6450.103820532816,6338.224276368174,6437.213805207242,53023
2021-03-08,6405.14306640625,6444.931685521569,6358.561580951354,6389.358621885935,11997
2021-03-09,6406.9580078125,6437.214610932046,6357.096910770623,6425.636886811664,11094
2021-03-10,6420.81201171875,6464.807357734434,6379.325172274136,6414.058340181255,16921
2021-03-12,6414.36767578125,6459.59767945381,6361.572956632608,6459.59767945381,19918
2021-03-15,6402.44189453125,6436.364771114716,6300.596381469854,6417.917299022643,10499
2021-03-16,6365.50927734375,6422.549163413274,6310.090724822546,6422.549163413274,21071
2021-03-17,6328.421875,6367.747691799747,6294.422112318417,6348.4514866730815,8307
2021-03-18,6162.93798828125,6367.747994610998,6136.193522079689,6329.155582522447,19726
2021-03-19,5978.0419921875,6161.664616584389,5924.707202417859,6161.664616584389,60934
2021-03-22,5911.08349609375,6038.940069818859,5881.483043458551,6012.697232092141,29508
2021-03-23,6051.328125,6082.163610298733,5943.192497340395,5943.230938997493,42823
2021-03-24,6008.60693359375,6132.334051367535,6004.979096241589,6074.059511294754,29643
2021-03-25,5991.81982421875,6047.315640806986,5923.935616467997,6047.315640806986,27121
2021-03-26,6054.763671875,6089.882767683568,5986.107618438285,6020.41642432596,18678
2021-03-30,6080.119140625,6167.029332568824,6058.237166450761,6082.164463196839,49557
2021-03-31,6085.67529296875,6132.333665251427,6065.993164779459,6132.333665251427,55675
2021-04-01,6170.38623046875,6205.6598457665705,6073.056468968093,6124.615780616634,32906
2021-04-05,6173.58935546875,6235.491354674797,6163.20784647856,6203.729876777887,44212
2021-04-06,6155.99169921875,6212.606846302384,6129.32449172217,6212.606846302384,40128
2021-04-07,6191.998046875,6232.674600281077,6129.169674886982,6190.2229466568715,44720
2021-04-08,6277.01611328125,6329.154300701916,6197.901684522476,6221.095568738713,23930
2021-04-09,6343.2021484375,6368.518615135495,6294.189794533598,6304.455223418582,26101
2021-04-12,6247.49365234375,6375.427487421818,6228.814775746667,6366.975599149227,47478
2021-04-13,6201.029296875,6311.3651630844615,6167.06797137556,6251.971285124159,31163
2021-04-15,6202.34130859375,6271.267208515418,6170.309605313333,6228.815553565468,29960
2021-04-16,6211.60302734375,6258.145323932194,6174.013868541393,6258.145323932194,32528
2021-04-19,6266.66259765625,6338.782577755647,6213.179198613291,6338.782577755647,18248
2021-04-20,6211.07666015625,6322.530965442133,6178.695666350852,6270.058216769282,23848
2021-04-22,6151.48974609375,6225.590362819017,6132.610766491201,6196.483706577265,23370
2021-04-23,6125.85888671875,6201.212935283458,6112.397138644063,6151.489069671473,14378
2021-04-26,6010.60546875,6165.55790898899,6002.964813542253,6143.930046278377,36856
2021-04-27,6041.732421875,6084.0986912800245,6002.438363330619,6023.459833891851,59284
2021-04-28,6086.72705078125,6104.312321375942,6008.502916066929,6054.992711891978,53912
2021-04-29,6056.28662109375,6123.716961277444,6041.248103335763,6104.312524114696,23315
2021-04-30,6105.36279296875,6122.09927616197,6034.779318181847,6056.609307676878,17832
2021-05-03,6194.66357421875,6205.376439081007,6063.926039080381,6096.226495201407,28442
2021-05-04,6137.33984375,6213.461745711663,6110.658745817862,6194.663699441293,14142
2021-05-05,6218.2734375,6257.041649748996,6117.248926771052,6152.823728882858,36570
2021-05-06,6228.98583984375,6257.930632400321,6185.163997139852,6236.140909816953,15106
2021-05-07,6266.78466796875,6280.569746174014,6205.377549161374,6257.729105683615,45155
2021-05-10,6308.09912109375,6342.825134908582,6270.17969733203,6302.399225826947,13542
2021-05-11,6355.23583984375,6371.1231428357205,6266.0157813422375,6305.633171443627,13708
2021-05-12,6265.53076171875,6355.155081737995,6257.930769714968,6326.65481563561,16620
2021-05-14,6266.0966796875,6337.973865256907,6247.379563213723,6337.973865256907,15470
2021-05-17,6241.03271484375,6379.208391800549,6225.589938766062,6301.5906471094395,40803
2021-05-18,6263.10546875,6290.271759934854,6226.156422917614,6281.378059503069,35496
2021-05-19,6297.87109375,6330.656741056943,6265.773160600204,6311.454435314295,13428
2021-05-20,6291.84765625,6326.856332456027,6265.20682664474,6298.35606911376,7197
2021-05-21,6299.4482421875,6326.654800166827,6270.867045379413,6326.654800166827,6855
2021-05-24,6251.017578125,6306.441337349162,6227.20656157221,6306.441337349162,9966
2021-05-25,6240.66796875,6295.930258204892,6225.589185588503,6295.930258204892,8785
2021-05-26,6250.73486328125,6266.015777640192,6233.67505104592,6245.802823518772,6242
2021-05-27,6265.08544921875,6288.653672467153,6228.823334107347,6288.653672467153,21629
