date,close,high,low,open,volume
2021-03-01,493.4590148925781,501.9618110075864,491.07186001749307,501.8254354605234,638750
2021-03-02,503.2123107910156,509.1688759884833,495.6189057218297,495.6189057218297,909198
2021-03-03,505.89501953125,511.01035217066453,502.59847183029393,506.96354458161204,647408
2021-03-04,498.93817138671875,508.3503606931164,493.84554055268,500.1658289467156,777700
2021-03-05,485.9149169921875,510.9240560516978,483.05669590660193,504.7927607403456,763776
2021-03-08,491.0781555175781,498.8459611324651,487.39017124708704,493.2909685895424,366926
2021-03-09,491.17034912109375,502.0038032797337,485.89194396623526,491.377832007786,554256
2021-03-10,492.0462646484375,497.85482890902,488.6579401859458,490.96293046984175,411122
2021-03-12,489.234130859375,499.2608374282244,487.4362273921956,493.61361188944716,682402
2021-03-15,468.3739929199219,490.9628961217685,466.2303408510345,489.2110811188949,852324
2021-03-16,493.9132385253906,497.87780983031723,470.44843049244326,470.44843049244326,1073246
2021-03-17,482.2269287109375,493.2217185773707,477.5938767979711,486.3528378589378,775522
2021-03-18,475.2198486328125,486.537373747365,472.5230211813934,484.04797291752493,466588
2021-03-19,475.7731018066406,485.7536654465463,452.930623912864,470.21805230648476,3967772
2021-03-22,478.1701965332031,486.79083700273003,467.9129905820209,475.77302933742726,426740
2021-03-23,470.63287353515625,486.23764471561344,466.5760685903163,476.67193613268006,665362
2021-03-24,462.2196960449219,473.836824142852,460.53704194414485,470.0797069992338,346930
2021-03-25,453.0457763671875,465.1239293777846,448.5510459478743,461.8969434357135,497106
2021-03-26,454.9820251464844,463.30303421314375,451.89333262431256,459.3845508392017,308640
2021-03-30,461.09014892578125,463.3029334281711,457.4021653761042,459.43053944617765,273476
2021-03-31,458.669921875,463.30294570462985,454.19823607511097,460.9979559250048,289982
2021-04-01,477.43255615234375,484.9698616638643,466.1841944939,468.8349328062263,1961258
2021-04-05,460.9518737792969,479.8988787758444,457.402183842011,479.43788081352375,579288
2021-04-06,461.11328125,469.29599631342165,459.24624484886203,467.866913669856,322770
2021-04-07,463.7178649902344,470.28708600199445,462.0582554313295,463.3029555662375,416420
2021-04-08,465.7693176269531,470.21795957779267,463.85619281092187,468.3739675794484,287444
2021-04-09,461.2054138183594,470.2179182915305,459.6149652320156,465.14694074132774,317132
2021-04-12,441.3594665527344,457.77098298602033,437.04911866250944,457.77098298602033,435726
2021-04-13,447.5599060058594,449.3347652236452,438.59351723600935,439.33110279594274,224272
2021-04-15,446.70703125,450.00317797793696,436.24237174293944,447.16802921826627,255634
2021-04-16,444.632568359375,452.7000333114632,439.7920893881221,446.70705934705484,201178
2021-04-19,433.4302978515625,437.02607639703285,428.2671149502569,437.02607639703285,411194
2021-04-20,438.57037353515625,441.5899325144425,434.6288468243642,436.15013438011607,250198
2021-04-22,437.3948669433594,439.19277027558087,431.03310060463275,431.03310060463275,149016
2021-04-23,441.1059265136719,444.4712344345434,434.1679122179912,435.64311145031934,208250
2021-04-26,439.93035888671875,444.86304281268013,438.4090712071076,441.10589808746,137044
2021-04-27,437.9481201171875,441.77439806553093,437.4871220960115,438.91620470682255,322674
2021-04-28,446.1308288574219,449.4269759183328,438.63961111633887,440.11481039123083,443340
2021-04-29,436.26544189453125,449.4269571789804,435.1821078596721,444.05631927524274,327116
2021-04-30,441.290283203125,442.51193901318175,433.86822753753944,435.643058372372,205378
2021-05-03,439.2389221191406,441.15207521921917,434.2601489685744,440.5758276754711,274984
2021-05-04,439.6998596191406,450.8329718864549,437.02607701167574,441.5438515052659,447218
2021-05-05,446.45355224609375,451.6858686840897,444.4481939132852,451.6858686840897,431836
2021-05-06,441.5669860839844,449.03516037757,440.7602394688119,448.0901199700715,219222
