date,close,high,low,open,volume
2021-03-01,1409.8494873046875,1416.884952873271,1393.9529682494579,1404.417077737994,265854
2021-03-02,1426.814697265625,1429.7980598275951,1410.25025690087,1411.6305635163762,392377
2021-03-03,1439.861572265625,1443.6018914857773,1428.4623281574254,1433.805703449785,401834
2021-03-04,1442.88916015625,1456.0695271896147,1427.571530327188,1429.3526551310897,476559
2021-03-05,1455.08984375,1469.2052352391786,1439.7276432299964,1448.4106261326071,980777
2021-03-08,1462.303466796875,1477.576633761756,1453.7540894640601,1460.4333074914516,516286
2021-03-09,1456.7374267578125,1471.4762777696412,1438.2582571993685,1462.3034416850546,278713
2021-03-10,1467.24609375,1469.4279280981393,1447.1638685815008,1460.5223042914838,418778
2021-03-12,1444.4476318359375,1467.7804317914865,1441.108022857577,1465.8657009016472,539038
2021-03-15,1423.653076171875,1447.2085176277087,1412.3429768166905,1447.1639460217991,375920
2021-03-16,1436.7889404296875,1442.5775964895117,1420.580746946675,1423.65314398624,345773
2021-03-17,1420.046142578125,1441.0188192746052,1415.9940406753533,1441.0188192746052,206352
2021-03-18,1401.4781494140625,1426.2804017717733,1393.7302992223708,1420.937026822678,258831
2021-03-19,1406.0643310546875,1417.775247586988,1374.4049050429055,1389.2772526606163,926972
2021-03-22,1405.3963623046875,1415.103513244138,1389.4998467836162,1405.0846872378468,871920
2021-03-23,1398.005126953125,1415.0148498243616,1394.799014821375,1411.541634155798,593680
2021-03-24,1383.800537109375,1404.4170809981727,1380.3718931814633,1393.730330857413,485513
2021-03-25,1362.7833251953125,1393.285092153613,1358.9984344048664,1385.715310572721,682360
2021-03-26,1370.6201171875,1379.881879259489,1352.853331925431,1367.057867556356,469032
2021-03-30,1400.9820556640625,1409.1478033357344,1380.3648039251805,1389.5230460297942,509874
2021-03-31,1406.982177734375,1419.2984257716437,1392.500527523877,1398.5458105187843,458760
2021-04-01,1410.2305908203125,1423.8100654764573,1403.3732259682001,1403.3732259682001,228430
2021-04-05,1404.3204345703125,1415.6892362362469,1383.658026620959,1412.5763880912093,190999
2021-04-06,1415.3284912109375,1420.0204534260347,1400.4407438767216,1413.7494877057934,389788
2021-04-07,1399.3128662109375,1421.1031363298368,1395.8842390151592,1416.5916978018056,627405
2021-04-08,1434.7276611328125,1437.1639040276805,1402.8318127130772,1406.5763287263158,508957
2021-04-09,1444.6981201171875,1459.1347247884667,1434.7277959590642,1434.7277959590642,610142
2021-04-12,1406.846923828125,1445.4648810620806,1402.1550718916812,1434.637428769481,398803
2021-04-13,1389.2071533203125,1433.6898668098177,1384.3347781537711,1403.05724623048,590210
2021-04-15,1403.46337890625,1412.0802706210507,1381.8987906830046,1394.0345163639126,728377
2021-04-16,1417.3585205078125,1422.4564677139813,1403.5535856697531,1407.5235631808075,428648
2021-04-19,1385.9139404296875,1414.7871475219727,1383.1619188216864,1403.0574071407318,827310
2021-04-20,1373.101318359375,1399.0420869467011,1363.3565681895589,1389.5229086776444,429114
2021-04-22,1367.4168701171875,1380.500040435036,1354.7848436034028,1369.311652065749,703811
2021-04-23,1366.1536865234375,1379.5977943173652,1359.7474663415758,1368.3191988765757,440873
2021-04-26,1357.536865234375,1375.0863151602148,1355.235987776012,1375.0863151602148,315394
2021-04-27,1348.9652099609375,1366.0635170586531,1345.8522514488288,1360.830204574333,463541
2021-04-28,1344.949951171875,1359.7023322440161,1342.829597219555,1355.236052426522,474599
2021-04-29,1340.6190185546875,1355.957908423082,1336.287993828951,1353.2510455051302,553504
2021-04-30,1337.10009765625,1347.1154685958702,1324.558277226214,1336.288016738435,725194
2021-05-03,1347.16064453125,1364.1687450163486,1326.8591720349034,1333.5811710933453,673973
2021-05-04,1345.0401611328125,1365.0258546880887,1339.897165564428,1352.5291927145304,553145
2021-05-05,1347.6568603515625,1357.5820248575753,1340.2581454131869,1352.078092023658,321141
2021-05-06,1356.2738037109375,1366.2440168973342,1344.498904948165,1352.8902247725023,283759
2021-05-07,1363.6724853515625,1369.6727205498046,1350.724678961171,1364.2589943816236,344324
2021-05-10,1370.349365234375,1375.1765821220845,1358.6196258117927,1366.2439123794572,427845
2021-05-11,1379.23681640625,1385.9137667380514,1362.8152259875899,1369.4921763193913,244884
2021-05-12,1379.958740234375,1394.9366930471244,1375.9886525852942,1378.6955155084129,317372
2021-05-14,1413.8394775390625,1434.6372502873458,1382.349729153066,1385.0114334535067,1251953
2021-05-17,1440.5924072265625,1479.7517123752432,1408.1552110031548,1428.817619747145,3239980
2021-05-18,1426.4716796875,1469.6010753337428,1412.3960137496497,1469.6010753337428,1025939
2021-05-19,1448.983642578125,1466.217313277995,1422.9075095627065,1425.343641964681,935763
2021-05-20,1462.788818359375,1472.5335698640224,1441.7655804143676,1448.0815945007942,684475
2021-05-21,1473.48095703125,1488.7746893282422,1462.6985530442273,1462.7437114857687,537668
2021-05-24,1473.1650390625,1486.3385271970762,1463.1046196265931,1474.4282638327038,316920
2021-05-25,1542.551025390625,1552.11525295421,1475.2403851955328,1479.7518236823691,2550735
2021-05-26,1515.0762939453125,1552.611437275314,1512.008493978851,1549.2730171057292,741120
2021-05-27,1520.2193603515625,1533.8890405947825,1502.3089721119488,1524.8661638854014,1103542
2021-05-28,1543.949462890625,1554.4159771178538,1520.219254736559,1520.219254736559,774748
2021-05-31,1552.3408203125,1619.4710468276785,1537.5433902332345,1548.867034716362,413842
2021-06-01,1546.340576171875,1568.1758926453672,1541.738821169189,1552.340700765612,226744
2021-06-02,1549.724365234375,1559.2434348877894,1534.881665698078,1545.7542771156902,320396
2021-06-03,1546.882080078125,1563.8901814713588,1539.3028412462934,1548.8220206931985,310067
2021-06-04,1530.8662109375,1552.8368909983676,1526.490138299333,1552.8368909983676,361378
2021-06-07,1543.453125,1550.0398684451252,1523.1066059893558,1530.3699549825128,281761
2021-06-08,1532.6258544921875,1558.250847021807,1531.0468510282105,1545.2128339048422,567699
2021-06-09,1534.114501953125,1547.4232441403378,1525.407404527561,1533.4377862486904,338196
2021-06-10,1537.182373046875,1552.7918832667087,1530.7309943372532,1534.1145730161595,476038
2021-06-11,1534.9266357421875,1549.949746927049,1531.4528503681738,1538.6259930254557,284256
2021-06-14,1524.9112548828125,1542.9118490648896,1518.6402897616194,1534.9716738547938,246040
2021-06-15,1545.3480224609375,1569.9353610564967,1525.2270738425702,1525.2270738425702,839591
2021-06-16,1545.618896484375,1556.8523347748348,1534.7914436193355,1551.9800690996042,420285
2021-06-17,1547.3780517578125,1562.762099158153,1540.3402746716006,1545.5734765855743,588937
2021-06-18,1524.7308349609375,1559.153132454219,1515.8433232193795,1554.6416939922565,855999
2021-06-21,1504.068359375,1521.5727618747758,1496.0831356730573,1519.4524079183611,458370
2021-06-22,1524.2796630859375,1539.7087603136272,1507.7227062634965,1514.0387199941038,487533
2021-06-23,1521.57275390625,1534.249939423746,1518.4599055761707,1533.3024933358772,191960
2021-06-24,1528.1142578125,1541.9643504483538,1520.3094480415375,1529.1519105813325,391957
2021-06-25,1513.09130859375,1542.9119610201917,1510.0236185396725,1542.0096733236887,170928
2021-06-28,1505.8729248046875,1519.4523979526682,1501.8577888314824,1517.1966788345674,252333
2021-06-29,1506.41455078125,1524.8662911347074,1502.3090974788686,1511.1515614489763,512449
2021-06-30,1521.076416015625,1524.8659797188632,1505.917940917623,1505.917940917623,483447
2021-07-01,1541.2877197265625,1567.6796334899798,1525.903781379049,1535.6935803533822,1193157
2021-07-02,1524.4600830078125,1553.874637209543,1521.2569179195934,1550.1301215811752,277107
