date,open,high,low,close,volume,ema_20,ema_50,rsi_14,macd,vwap,target
2025-12-22 07:00:00,948.0499877929688,949.9000244140625,948.0,948.5,1807.0,948.6455695350243,949.0779892427628,46.875,-0.4287567273274817,948.6829294318762,1
2025-12-22 07:15:00,948.5,950.0,947.8499755859375,949.6500244140625,2260.0,948.7412319044565,949.1004219945785,50.437388339632584,-0.29403116871878865,948.7145736992904,1
2025-12-22 07:30:00,949.0,949.7999877929688,948.5,949.7999877929688,542.0,948.8420657986005,949.1278559474566,49.7040330240638,-0.17316328295919448,948.724645798963,0
2025-12-22 07:45:00,949.7999877929688,950.0,948.3499755859375,949.5999755859375,883.0,948.9142476831088,949.1463704430834,51.375999522170545,-0.0924482404553828,948.7391772546226,0
2025-12-22 08:00:00,949.5999755859375,949.9500122070312,948.2999877929688,948.9000244140625,988.0,948.9128930860568,949.1367098144943,45.768088656227526,-0.08399297880907852,948.7474860371989,1
2025-12-22 08:15:00,949.0999755859375,949.5999755859375,948.4000244140625,949.5499877929688,1156.0,948.9735687724294,949.1529167940424,49.07410547097231,-0.024562370611420192,948.7607041490794,0
2025-12-22 08:30:00,950.0,950.0,949.1500244140625,949.5,538.0,949.0237050798171,949.1665279001585,51.290411498326435,0.018292354555683232,948.771689676076,0
2025-12-22 08:45:00,949.0999755859375,949.8499755859375,948.3499755859375,948.5499877929688,1073.0,948.9785891477363,949.1423498567393,48.623808688315904,-0.024124915513198175,948.7756047606678,1
2025-12-22 09:00:00,949.25,949.4500122070312,948.0999755859375,949.0999755859375,924.0,948.9901497608984,949.1406881206294,63.43284261924717,-0.01320922150671322,948.7780531007702,0
2025-12-22 09:15:00,948.7999877929688,949.7000122070312,948.2000122070312,949.0,2811.0,948.991087878908,949.1351709394283,53.27111866611145,-0.012481767570648117,948.7902523417272,0
2025-12-22 09:30:00,949.0,949.0,947.5999755859375,948.0,6020.0,948.8966985571074,949.0906544319997,41.74740597204198,-0.09154166243467898,948.718442465849,1
2025-12-22 09:45:00,947.5999755859375,948.0499877929688,947.0999755859375,948.0499877929688,12204.0,948.8160594367132,949.0498439755671,59.18369041687427,-0.14845233546827785,948.5235477475771,0
2025-12-23 03:45:00,956.7000122070312,956.7000122070312,946.5,947.4000244140625,4973.0,948.6811989583655,948.9851451692336,51.333447268406616,-0.24319763561561558,948.6486161207674,0
2025-12-23 04:00:00,947.1500244140625,947.6500244140625,946.0,946.6500244140625,1812.0,948.48775376367,948.8935718062858,39.7257525083612,-0.37448586068126133,948.5988138232058,1
2025-12-23 04:15:00,946.6500244140625,949.9000244140625,946.5999755859375,949.2999877929688,5981.0,948.565109385508,948.9095096881166,54.16669315819256,-0.26168627048468807,948.5989087849488,0
2025-12-23 04:30:00,949.2999877929688,950.0999755859375,948.2000122070312,949.25,1450.0,948.6303370630786,948.922862249367,47.64684762315094,-0.17431597366726237,948.6100731617863,0
2025-12-23 04:45:00,948.2000122070312,949.0,946.5999755859375,947.1500244140625,2614.0,948.4893549060295,948.8533391970021,37.32046796605319,-0.2713963750543371,948.5758907820267,0
2025-12-23 05:00:00,947.25,947.8499755859375,946.0,946.1500244140625,1452.0,948.2665615258421,948.7473268525731,34.666550923414135,-0.42413576218018534,948.5412249313158,1
2025-12-23 05:15:00,946.2000122070312,948.0,946.2000122070312,946.8499755859375,1203.0,948.1316485791845,948.6729209205482,40.88847414223399,-0.48313335647753775,948.5186303360441,0
2025-12-23 05:30:00,946.8499755859375,947.1500244140625,946.0499877929688,946.0499877929688,787.0,947.9333951709734,948.5700607978981,34.6488269245184,-0.5876674396940871,948.4984465196507,1
2025-12-23 05:45:00,946.4500122070312,948.0,946.0499877929688,947.0,584.0,947.8445003927854,948.5084897862158,39.837236998809054,-0.587085848038555,948.4879627498525,0
2025-12-23 06:00:00,947.7999877929688,947.9500122070312,946.5,946.5,628.0,947.7164527363296,948.429725480874,41.350110998367214,-0.6198257879318589,948.4766017620294,1
2025-12-23 06:15:00,946.2999877929688,947.3499755859375,945.2999877929688,947.3499755859375,1587.0,947.681550150578,948.3873823477393,42.79822366900765,-0.5706088760023249,948.4427123441109,1
2025-12-23 06:30:00,947.4500122070312,948.5499877929688,947.2000122070312,948.0,1891.0,947.7118787076658,948.372190883122,46.06293914664975,-0.4736921527019149,948.4312320918743,1
2025-12-23 06:45:00,948.0,948.9500122070312,948.0,948.5,577.0,947.7869378783644,948.3772030053526,52.04920903332966,-0.35247600592595063,948.4315767685091,1
2025-12-23 07:00:00,948.5,949.2999877929688,948.0999755859375,949.25,1122.0,947.926277128044,948.4114303384761,54.65126732307866,-0.19366020995119015,948.4373138216337,0
