date,open,high,low,close,volume,daily_return,ema_20,ema_50,rsi_14,macd,macd_signal,macd_hist,vwap,target
2025-04-07,197.3201201546368,209.4628996746011,194.4741568831757,208.55218505859375,27024128,-0.02729959640658819,223.9298626143477,221.55518523045833,41.738985479508024,0.9946679877364772,2.614971184254456,-1.6203031965179786,225.79461658555388,1
2025-04-08,211.54992470239438,215.57222444596655,207.92605805754653,215.02200317382812,11309092,0.03102253814035394,223.08149504858392,221.29898201255125,47.692534607703045,0.17894841128435246,2.127766629660435,-1.9488182183760827,225.1870762947913,0
2025-04-09,210.60128950997796,212.55551537586646,208.95062554324463,210.54437255859375,16889575,-0.02082405776684426,221.88748338287058,220.87723262219998,42.25558059386495,-0.8193773277357366,1.538337838181201,-2.3577151659169377,224.23774073575584,1
2025-04-11,216.5777968756409,219.51861675523296,213.68439813458204,218.54150390625,13886447,0.037983116102667136,221.56881867081148,220.78563541765294,46.47487290737907,-0.9542559351009743,1.0398190835247658,-1.99407501862574,223.88079480329594,1
2025-04-15,221.98513610742648,221.98513610742648,218.2853896290965,220.74240112304688,12102239,0.010070843192060197,221.49011223769102,220.78393995511937,43.00302885964464,-0.8734851978209974,0.6571582272556132,-1.5306434250766108,223.72981972588568,1
2025-04-16,220.74237616599575,229.5743455743123,219.8221803170321,228.8343963623047,18748952,0.03665809195736314,222.18956786860662,221.09964412795017,48.29743711131312,-0.15473374413869578,0.49477983297675143,-0.6495135771154472,223.8751667046344,1
2025-04-17,228.62571455267573,232.0503575778924,226.9750506555794,230.9878692626953,12891813,0.009410617173919666,223.0275013347103,221.48741766264607,50.80166536925813,0.5819409736679688,0.512212061114995,0.06972891255297387,224.1254893419958,1
2025-04-21,231.48115507507998,237.68536296106885,229.33720134087724,236.95489501953125,11698653,0.025832636908087236,224.35391978088373,222.09398540213178,56.202219487011874,1.6284780240769976,0.7354652537073956,0.893012770369602,224.50192370932754,0
2025-04-22,236.1864877248348,237.73279903285675,234.5642823275823,235.05758666992188,9896443,-0.008007044334125246,225.3733166274588,222.60236192243727,53.47799899882131,2.2785040724448606,1.0440730174548887,1.234431054989972,224.8330103961869,1
2025-04-23,235.9683055168166,239.7724045278855,232.3444386861853,239.22218322753906,16555874,0.017717345849658894,226.6922563036569,223.25411962067656,53.58159147350993,3.0940364104068294,1.454065696045277,1.6399707143615525,225.40762555069213,0
2025-04-24,237.16360540404798,238.4632573295605,235.26629656081562,236.56594848632812,6538518,-0.011103630547023458,227.6326079401018,223.77615212521192,50.79326068990968,3.4858332039795243,1.8604191976321265,1.6254140063473979,225.61370645243395,0
2025-04-25,236.2149428348269,237.80867526001805,231.85112685578355,233.68203735351562,15616265,-0.01219072800318588,228.20874407471263,224.1646182125964,47.38502562012651,3.523016319927706,2.1929386220912424,1.3300776978364635,225.98061968244699,1
2025-04-28,233.36897224568816,239.01346278502257,231.8321568166594,237.7327880859375,7669983,0.017334454878505934,229.11579588530546,224.6967033056686,54.59357865690221,3.8351368672606156,2.5213782711251174,1.3137585961354983,226.18478973272275,0
