date,open,high,low,close,volume,ema_20,ema_50,rsi_14,macd,vwap,target
2025-12-22 07:00:00,16513.0,16518.0,16502.0,16507.0,14791.0,16514.677864020916,16520.428686031133,42.42424242424243,-4.972285402407579,16510.218745206323,0
2025-12-22 07:15:00,16507.0,16512.0,16490.0,16495.0,3890.0,16512.803781733208,16519.431482657365,38.888888888888886,-5.918931422918831,16509.79850679198,1
2025-12-22 07:30:00,16495.0,16503.0,16490.0,16497.0,3362.0,16511.29865966338,16518.551816670803,40.845070422535215,-6.4336092860175995,16509.386705220284,1
2025-12-22 07:45:00,16497.0,16520.0,16491.0,16513.0,6185.0,16511.46069207639,16518.334098369985,44.370860927152314,-5.487176166956488,16509.311068977175,1
2025-12-22 08:00:00,16513.0,16527.0,16511.0,16518.0,5935.0,16512.08348330721,16518.32099647312,50.0,-4.284276416499779,16509.77637922847,0
2025-12-22 08:15:00,16520.0,16526.0,16501.0,16501.0,5476.0,16511.02791346843,16517.64174170947,54.13533834586467,-4.649135285329976,16509.756940104377,0
2025-12-22 08:30:00,16503.0,16517.0,16495.0,16501.0,8755.0,16510.072874090485,16516.98912438753,45.535714285714285,-4.882011774752755,16509.401419576076,1
2025-12-22 08:45:00,16503.0,16513.0,16498.0,16504.0,5163.0,16509.494505129485,16516.47974696057,37.11340206185568,-4.7695131636173755,16509.2376084888,1
2025-12-22 09:00:00,16503.0,16530.0,16502.0,16518.0,10640.0,16510.30455226001,16516.53936472682,58.13953488372093,-3.5102106829435797,16509.766820206565,1
2025-12-22 09:15:00,16523.0,16570.0,16512.0,16566.0,16011.0,16515.6088806162,16518.47899748263,73.68421052631578,1.345484544741339,16513.597504661124,1
2025-12-22 09:30:00,16569.0,16639.0,16566.0,16636.0,36220.0,16527.074701509897,16523.087664248018,82.75862068965517,10.718516594413813,16531.576646246187,1
2025-12-22 09:45:00,16644.0,16693.0,16638.0,16681.0,53319.0,16541.73425374705,16529.280304865744,85.65573770491804,21.529655475558684,16560.669363000856,0
2025-12-23 03:45:00,16703.0,16719.0,16633.0,16649.0,6625.0,16551.950039104475,16533.97519487101,75.45787545787546,27.201862228870596,16563.36280631187,0
2025-12-23 04:00:00,16646.0,16661.0,16589.0,16600.0,6261.0,16556.52622585643,16536.564402915286,63.63636363636363,27.427074218172493,16564.609017923824,1
2025-12-23 04:15:00,16595.0,16633.0,16592.0,16632.0,4013.0,16563.714204346295,16540.30697534998,68.1159420289855,29.843669660298474,16565.412036951875,0
2025-12-23 04:30:00,16632.0,16638.0,16622.0,16622.0,2438.0,16569.265232503793,16543.51062337547,68.51311953352769,30.599194070393423,16565.962496642373,0
2025-12-23 04:45:00,16619.0,16627.0,16598.0,16608.0,2786.0,16572.95425797962,16546.039618537216,65.63380281690141,29.725611268378998,16566.415412622384,0
2025-12-23 05:00:00,16606.0,16620.0,16597.0,16608.0,3259.0,16576.29194769585,16548.46943741811,64.0117994100295,28.70242689337465,16566.902792048408,0
2025-12-23 05:15:00,16608.0,16616.0,16585.0,16591.0,37175.0,16577.692714581957,16550.1373026174,60.3988603988604,26.217568173433392,16570.466126564843,1
2025-12-23 05:30:00,16591.0,16614.0,16591.0,16606.0,3430.0,16580.388646526535,16552.327996632404,65.0429799426934,25.168547031902563,16570.82099567572,0
2025-12-23 05:45:00,16605.0,16607.0,16574.0,16596.0,13912.0,16581.875442095436,16554.04062421545,63.231197771587745,23.26212252464029,16571.71486670669,0
2025-12-23 06:00:00,16596.0,16599.0,16583.0,16590.0,2145.0,16582.64920951492,16555.450795814846,61.87845303867403,21.024757198156294,16571.83550966787,1
2025-12-23 06:15:00,16585.0,16615.0,16574.0,16609.0,5085.0,16585.158808608736,16557.55076460642,62.39782016348774,20.54790678910649,16572.244307489604,1
2025-12-23 06:30:00,16608.0,16630.0,16607.0,16625.0,3584.0,16588.953207788854,16560.195832661073,58.805970149253724,21.216495137698075,16572.746426060465,0
2025-12-23 06:45:00,16625.0,16630.0,16600.0,16604.0,3179.0,16590.386235618487,16561.91364314495,44.40559440559441,19.82332082235007,16573.09810515492,0
2025-12-23 07:00:00,16597.0,16608.0,16588.0,16599.0,2228.0,16591.20659413101,16563.368010080445,33.33333333333333,18.10703529525199,16573.258272228144,1
2025-12-23 07:15:00,16603.0,16615.0,16597.0,16614.0,37277.0,16593.377394689964,16565.353578312584,42.35807860262009,17.752600363251986,16576.657400039316,0
2025-12-23 07:30:00,16618.0,16620.0,16585.0,16590.0,3137.0,16593.055738052826,16566.320104653267,47.549019607843135,15.358070426631457,16576.831107409755,0
2025-12-23 07:45:00,16590.0,16600.0,16587.0,16590.0,3132.0,16592.764715381127,16567.2487280002,37.79069767441861,13.3069934628802,16576.95415716289,1
2025-12-23 08:00:00,16590.0,16598.0,16585.0,16595.0,3754.0,16592.977599630543,16568.33701317666,41.91616766467066,11.947238081447722,16577.10223581216,1
2025-12-23 08:15:00,16595.0,16617.0,16589.0,16610.0,4149.0,16594.59878061811,16569.970855797183,50.595238095238095,11.942333003898966,16577.39325636114,0
2025-12-23 08:30:00,16612.0,16615.0,16601.0,16605.0,2877.0,16595.589372940194,16571.344547726705,49.13294797687861,11.40353463255451,16577.603387112693,1
2025-12-23 08:45:00,16604.0,16630.0,16604.0,16612.0,6535.0,16597.15228980303,16572.9388791884,56.441717791411044,11.40984890420441,16578.201998891305,0
2025-12-23 09:00:00,16611.0,16616.0,16596.0,16599.0,6198.0,16597.32826220274,16573.960883926113,47.826086956521735,10.247732177958824,16578.579498660187,1
2025-12-23 09:15:00,16599.0,16611.0,16579.0,16610.0,6853.0,16598.535094373907,16575.37418259568,54.320987654320994,10.097951470183034,16578.924941835747,0
2025-12-23 09:30:00,16606.0,16616.0,16579.0,16586.0,14529.0,16597.341275862105,16575.790881317418,48.88888888888889,7.950995628249075,16579.412301799497,0
2025-12-23 09:45:00,16586.0,16586.0,16558.0,16561.0,18414.0,16593.880201970474,16575.210846755952,37.09677419354839,4.183996086809202,16578.96676123107,1
2025-12-24 03:45:00,16601.0,16613.0,16543.0,16610.0,6592.0,16595.415420830428,16576.575127275326,46.57534246575342,5.093794211472414,16579.10442407763,0
2025-12-24 04:00:00,16606.0,16614.0,16595.0,16598.0,2989.0,16595.66157122753,16577.415318362568,48.57142857142857,4.791285115850769,16579.25294956539,1
2025-12-24 04:15:00,16598.0,16603.0,16582.0,16602.0,2577.0,16596.265231110625,16578.37942352482,50.717703349282296,4.818763344457693,16579.342936628324,1
2025-12-24 04:30:00,16600.0,16618.0,16593.0,16617.0,2112.0,16598.239971004852,16579.89395593561,50.717703349282296,5.981958385735197,16579.47708575572,1
2025-12-24 04:45:00,16612.0,16656.0,16612.0,16651.0,6000.0,16603.26473567106,16582.68242825186,63.926940639269404,9.537373778352048,16580.232352278916,1
2025-12-24 05:00:00,16649.0,16690.0,16644.0,16680.0,10599.0,16610.572856083338,16586.498803614533,68.14516129032258,14.5276579317906,16582.207929759377,1
2025-12-24 05:15:00,16682.0,16709.0,16676.0,16692.0,13577.0,16618.32782217064,16590.636105433572,69.01960784313725,19.22913232058636,16585.184374968896,0
2025-12-24 05:30:00,16692.0,16695.0,16650.0,16666.0,9134.0,16622.868029582958,16593.591552279315,60.526315789473685,20.619414165706985,16586.70499613206,1
2025-12-24 05:45:00,16670.0,16694.0,16670.0,16691.0,7513.0,16629.356788670295,16597.411491405615,65.03496503496504,23.467989239052258,16588.12795562595,0
2025-12-24 06:00:00,16690.0,16695.0,16673.0,16678.0,12012.0,16633.9894754636,16600.571825075982,61.301369863013704,24.395300316587964,16590.25150315572,1
2025-12-24 06:15:00,16674.0,16698.0,16670.0,16695.0,9434.0,16639.800001609925,16604.274890759276,66.21621621621622,26.199942325292795,16591.95203431355,1
2025-12-24 06:30:00,16692.0,16714.0,16686.0,16696.0,10629.0,16645.152382408978,16607.871953866757,65.03496503496504,27.395032875414472,16594.01038731021,1
2025-12-24 06:45:00,16701.0,16705.0,16680.0,16704.0,17269.0,16650.756917417646,16611.6416811661,71.85185185185185,28.657339911827876,16597.11954465102,0
2025-12-24 07:00:00,16704.0,16710.0,16693.0,16696.0,5445.0,16655.06578242549,16614.949850532135,76.6798418972332,28.68157089578017,16598.092701327423,0
2025-12-24 07:15:00,16696.0,16701.0,16682.0,16690.0,6895.0,16658.39285076592,16617.892993648522,69.04761904761905,27.895067297497008,16599.19591009864,1
2025-12-24 07:30:00,16690.0,16706.0,16675.0,16694.0,7922.0,16661.78400783583,16620.877582132893,73.76237623762376,27.28005658890106,16600.440504506838,0
2025-12-24 07:45:00,16694.0,16700.0,16685.0,16693.0,5100.0,16664.756959470513,16623.70591224533,72.8643216080402,26.40755467659619,16601.232761428008,1
2025-12-24 08:00:00,16693.0,16695.0,16680.0,16695.0,6747.0,16667.63724904475,16626.501758823943,70.96774193548387,25.582573922776646,16602.23022586403,1
2025-12-24 08:15:00,16695.0,16717.0,16691.0,16709.0,9078.0,16671.576558659537,16629.7369839681,67.46987951807229,25.761491293171275,16603.770793513297,1
2025-12-24 08:30:00,16707.0,16710.0,16695.0,16710.0,13323.0,16675.235934025295,16632.884553224256,60.869565217391305,25.687862551538274,16605.936173674403,0
2025-12-24 08:45:00,16709.0,16712.0,16690.0,16695.0,15506.0,16677.11822602289,16635.320453097815,51.06382978723405,24.140855844540056,16608.19679210622,0
2025-12-24 09:00:00,16702.0,16705.0,16691.0,16695.0,13176.0,16678.821252115948,16637.660827486136,62.608695652173914,22.65370408441595,16609.992707287704,1
2025-12-24 09:15:00,16702.0,16720.0,16690.0,16720.0,14208.0,16682.743037628716,16640.889814643542,62.608695652173914,23.22469681840448,16612.127074301843,0
2025-12-24 09:30:00,16720.0,16720.0,16697.0,16700.0,17989.0,16684.386557854552,16643.20786112811,59.01639344262295,21.81194529296772,16614.58816368419,1
2025-12-24 09:45:00,16699.0,16709.0,16683.0,16709.0,23421.0,16686.73069520174,16645.78794500544,56.14035087719298,21.174468225541204,16617.42812320874,0
2025-12-26 03:45:00,16683.0,16700.0,16653.0,16666.0,3591.0,16684.756343277764,16646.580574613068,40.38461538461538,17.003516469289025,16617.70890416902,0
