date,open,high,low,close,volume,ema_20,ema_50,rsi_14,macd,vwap,target
2025-12-22 07:00:00,35805.0,35870.0,35805.0,35855.0,305.0,35968.30797181458,36051.940936656334,27.906976744186053,-79.21861272390379,35941.1989970367,0
2025-12-22 07:15:00,35830.0,35845.0,35805.0,35815.0,838.0,35953.70721259414,36042.64913521883,26.277372262773724,-81.40274148263416,35922.02807017544,0
2025-12-22 07:30:00,35810.0,35860.0,35800.0,35800.0,473.0,35939.06843044232,36033.133482857316,21.804511278195477,-83.38286810007412,35913.55855855856,1
2025-12-22 07:45:00,35800.0,35850.0,35800.0,35810.0,158.0,35926.776198971624,36024.38315019625,25.619834710743802,-83.1862964402244,35911.034266848816,1
2025-12-22 08:00:00,35825.0,35890.0,35810.0,35890.0,692.0,35923.273703831466,36019.11322273757,32.83582089552239,-75.70252894103032,35905.9931785787,1
2025-12-22 08:15:00,35910.0,35970.0,35890.0,35960.0,648.0,35926.771446323706,36016.79505714002,51.78571428571429,-63.392425869678846,35909.05549379285,1
2025-12-22 08:30:00,35950.0,36045.0,35950.0,36040.0,1042.0,35937.5551181024,36017.70505489924,60.16260162601626,-46.64357103178918,35922.03447438699,0
2025-12-22 08:45:00,36035.0,36070.0,36005.0,36005.0,228.0,35943.978440187886,36017.206817452214,57.36434108527132,-35.78172099033691,35924.85235057879,0
2025-12-22 09:00:00,36015.0,36035.0,35920.0,36000.0,690.0,35949.31382683666,36016.53204029722,59.67741935483871,-27.262816017799196,35929.38510266492,1
2025-12-22 09:15:00,35955.0,36050.0,35955.0,36045.0,418.0,35958.42679570936,36017.6484308738,65.87301587301587,-16.688029318320332,35933.19580809136,1
2025-12-22 09:30:00,36050.0,36230.0,36050.0,36100.0,4008.0,35971.909958022756,36020.87790417287,67.91044776119404,-3.825298664101865,35990.28837186472,1
2025-12-22 09:45:00,36100.0,36190.0,36030.0,36160.0,2462.0,35989.82329535393,36026.333672636676,67.42424242424242,11.082257246343943,36011.216030914984,0
2025-12-23 03:45:00,36115.0,36165.0,35975.0,36030.0,114.0,35993.649648177365,36026.47745018033,64.02877697841726,12.265302392741432,36011.536700086646,0
2025-12-23 04:00:00,36015.0,36020.0,35850.0,35860.0,392.0,35980.92111025571,36019.94892272228,52.976190476190474,-0.5088394713966409,36009.13172205438,1
2025-12-23 04:15:00,35865.0,36025.0,35850.0,36010.0,141.0,35983.690528326595,36019.558768890034,58.201058201058196,1.4545404295931803,36008.73075310047,0
2025-12-23 04:30:00,36010.0,36010.0,35935.0,35965.0,139.0,35981.91047800978,36017.41920932572,57.89473684210526,-0.6135185132661718,36008.41087344028,0
2025-12-23 04:45:00,35965.0,35965.0,35855.0,35945.0,182.0,35978.3951943898,36014.579240332554,57.59162303664921,-3.822242545269546,36007.48285523944,0
2025-12-23 05:00:00,35930.0,35960.0,35910.0,35910.0,81.0,35971.881366352674,36010.47809365285,55.102040816326536,-9.084664592621266,36007.099884943156,1
2025-12-23 05:15:00,35945.0,35955.0,35905.0,35930.0,134.0,35967.892664795276,36007.32208998019,52.17391304347826,-11.508674292483192,36006.500164470504,1
2025-12-23 05:30:00,35910.0,35990.0,35900.0,35935.0,267.0,35964.76003005287,36004.48592958881,48.538011695906434,-12.877813808983774,36005.51065127092,1
2025-12-23 05:45:00,35950.0,35950.0,35900.0,35940.0,94.0,35962.4019319526,36001.957069604934,43.58974358974359,-13.404885352574638,36005.10708058525,1
2025-12-23 06:00:00,35955.0,36010.0,35900.0,35985.0,1067.0,35964.55412890949,36001.292086483176,48.734177215189874,-10.07532732715481,36002.81309747163,1
2025-12-23 06:15:00,35985.0,36045.0,35985.0,36015.0,259.0,35969.35849758478,36001.82965171913,50.920245398773,-4.958718306370429,36002.97997955659,1
2025-12-23 06:30:00,36020.0,36125.0,36020.0,36120.0,368.0,35983.705307338605,36006.46378302426,54.285714285714285,7.482598941336619,36004.608961725964,0
2025-12-23 06:45:00,36125.0,36150.0,36045.0,36075.0,322.0,35992.40003997302,36009.15147780762,48.55491329479769,13.555054346907127,36006.011528259536,0
2025-12-23 07:00:00,36040.0,36075.0,36030.0,36060.0,59.0,35998.83813140416,36011.14553750145,43.90243902439025,16.961621353009832,36006.1585210802,0
2025-12-23 07:15:00,36060.0,36090.0,36050.0,36050.0,171.0,36003.710690318054,36012.66924191316,51.42857142857142,18.6395684791205,36006.65145709388,1
2025-12-23 07:30:00,36050.0,36120.0,36050.0,36105.0,355.0,36013.35729124014,36016.290055955775,70.94017094017094,24.129247071039572,36008.14635032278,1
2025-12-23 07:45:00,36120.0,36150.0,36100.0,36150.0,68.0,36026.370882550604,36021.5335831732,64.58333333333333,31.745043722017726,36008.5665860361,0
