date,open,high,low,close,volume,daily_return,ema_20,ema_50,rsi_14,macd,macd_signal,macd_hist,vwap,target
2025-04-07,12007.879084294698,12881.633279617598,12007.879084294698,12749.771484375,17376,-0.028040593432947514,12552.101220519267,12310.292843893154,64.67396746580664,253.56698107748343,174.05300761427338,79.51397346321005,12644.17698938033,0
2025-04-08,12981.490699532385,13079.501344382687,12631.9392930767,12706.482421875,7467,-0.0033952814411655208,12566.804192076956,12325.829690088522,63.45978573171062,233.36723167382115,185.91585242618294,47.451379247638215,12647.14597816186,0
2025-04-09,12681.917571694748,12813.679894570507,11992.301247195666,12057.0087890625,13418,-0.05111356638674369,12518.252248932722,12315.287693969854,49.73441358060547,163.0718991055819,181.34706176206274,-18.27516265648083,12635.670597782999,1
2025-04-11,12277.49493390365,12647.417698947394,12246.588804082377,12431.4755859375,13656,0.03105801807283215,12509.987804837938,12319.844081890154,59.3469874836955,136.01083431871848,172.27981627339392,-36.26898195467544,12629.571151213817,1
2025-04-15,12431.275161424213,13270.07917263767,12399.320722901795,13185.2001953125,11435,0.060630341439725344,12574.293746787895,12353.779615749854,66.30674198154523,173.38534403050653,172.50092182481646,0.8844222056900719,12637.83652661334,1
2025-04-16,13228.139032221348,13574.64497652427,13127.282835176406,13468.7958984375,11459,0.021508638391840362,12659.484427897381,12397.505744482703,68.16258404424501,223.31448500520673,182.66363446089454,40.65085054431219,12656.707246730806,0
2025-04-17,13480.779170739042,13649.538554431998,13132.276064769567,13282.0625,9396,-0.013864149389862135,12718.77757762144,12432.194244699069,65.9225193789932,244.99175187635046,195.12925794398572,49.86249393236474,12670.770868572983,0
2025-04-21,13465.800293530208,13517.726256842301,12958.523575019763,13026.4267578125,8088,-0.01924669020248171,12748.077499544397,12455.49748050744,54.86365574495784,238.7908419071482,203.86157473661822,34.92926717052998,12679.241059268776,0
2025-04-22,13026.427069111549,13450.821971708132,12886.626395315028,12959.5224609375,20460,-0.005136043684034419,12768.215114915169,12475.2631660145,54.376123069618515,225.8742210477194,208.2641039988385,17.61011704888091,12696.596583919672,0
2025-04-23,12882.6319180811,12961.519440097101,12620.006370103787,12880.634765625,13311,-0.006087237824563552,12778.921748316105,12491.16009148942,48.62230794946311,206.88726067938842,207.9887353349485,-1.1014746555600823,12699.848049248103,1
2025-04-24,12880.634252724527,13242.118832884717,12880.634252724527,13071.3623046875,6911,0.01480730899780669,12806.773229875285,12513.913119457973,49.84850857941358,204.8684799094226,207.36468424984335,-2.4962043404207463,12704.743705404078,0
2025-04-25,13146.256157044198,13168.224834253082,12466.225739805526,12593.044921875,10359,-0.03659277217348422,12786.418152922877,12517.016327395897,41.71778719994387,162.79575811418545,198.45089902271178,-35.655140908526334,12705.488075838724,0
2025-04-28,12582.060144952726,12771.789623328996,12505.169777400237,12568.080078125,4809,-0.0019824310883410634,12765.624050561175,12519.018827424488,42.65248430463435,125.98607962088863,183.95793514234717,-57.97185552145854,12704.667487722605,0
2025-04-29,12695.89850925642,12700.891390532674,12384.342717618227,12421.2900390625,6359,-0.01167959132580565,12732.83033518035,12515.186325920096,41.07604866922589,84.00110241892253,163.96656859766225,-79.96546617873972,12702.267753969358,1
2025-04-30,12492.188267093079,12681.91774517043,12322.430313023868,12509.1640625,20778,0.007074468365294795,12711.52878540127,12514.950158727152,46.67796385295896,57.15950559850535,142.60515599783088,-85.44565039932553,12694.895244609956,0
2025-05-02,12442.260102603866,12582.060777914023,12084.769804310754,12113.728515625,7042,-0.03161166844557084,12654.595426374959,12499.215976644715,42.54122002626757,3.933658132667915,114.87085642479829,-110.93719829213038,12689.471406020859,1
2025-05-05,12222.572627410185,12269.505708577528,12064.797588592308,12118.720703125,5341,0.00041210990435858186,12603.559738446393,12484.294593369434,50.92686979293019,-37.414095245210774,84.41386609079649,-121.82796133600726,12684.423624654852,0
2025-05-06,12232.558414853853,12286.481529498922,11986.908670359644,12046.8232421875,6161,-0.00593275995864484,12550.537214993165,12467.138854107397,43.64522012083446,-75.11809725144121,52.507473422348944,-127.62557067379015,12678.243552178497,1
2025-05-07,11983.913251776283,12463.229838798416,11982.91467555332,12407.3095703125,6226,0.029923766695819864,12536.896486928339,12464.792607684069,35.2294135971874,-75.0454789471878,26.996882948441602,-102.0423618956294,12674.032213032895,1
2025-05-08,12283.485923878221,12741.83240294985,12283.485923878221,12614.0146484375,9645,0.016659943636740726,12544.241073738734,12470.644452419498,33.28122660163257,-57.644071149585216,10.068692128836238,-67.71276327842145,12671.95272799431,0
2025-05-09,12392.331044798062,12629.992188122957,12193.61437453901,12523.14453125,5876,-0.007203901352592412,12542.231879215997,12472.703279040301,34.57789914031926,-50.60247528722175,-2.0655413543753607,-48.53693393284639,12669.759876402657,1
2025-05-12,12701.889316288756,12989.479263072652,12701.889316288756,12947.5390625,4198,0.03388881524053122,12580.832563338283,12491.324290156368,48.4998044458575,-10.65405466529046,-3.7832440165583807,-6.870810648732078,12671.22379996094,1
2025-05-13,13075.357120662298,13224.144978534507,12859.664655558965,13118.2958984375,5958,0.013188362291338018,12632.019547633447,12515.911412049745,52.90464052161472,34.38760714651107,3.85092621605551,30.536680930455564,12675.106996552351,1
2025-05-14,13191.191516862682,13345.97082686372,13093.331049894285,13224.14453125,6761,0.008068779179245977,12688.412403215974,12543.68525986152,56.22286648772849,77.72854244112386,18.626449461069182,59.10209298005468,12681.11413434393,1
2025-05-15,13300.036843718124,13540.693715805824,13265.086675572607,13460.8076171875,9503,0.017896287005805256,12761.973852165644,12579.650842501756,56.939519861902866,129.678426892704,40.83684494739615,88.84158194530787,12692.398927710803,0
2025-05-16,13461.805590124139,13665.51513247154,12922.574448616311,13202.17578125,23325,-0.0192136938059545,12803.897845411773,12604.063585197768,61.776057985592715,148.2704870361922,62.32357336515537,85.94691367103684,12712.972315215065,1
2025-05-19,13281.063823130758,13830.280748147445,13162.233252081694,13652.5341796875,9563,0.03411243766933536,12884.720353438031,12645.180079099326,68.00399483136268,197.07324984976185,89.27350866207667,107.79974118768519,12725.132470046547,0
2025-05-20,13652.533972600477,13652.533972600477,13181.206000462718,13218.1533203125,10756,-0.03181686664599459,12916.475874092743,12667.64961797043,62.07626629505949,198.41171911424317,111.10115075250997,87.3105683617332,12735.20843556476,0
2025-05-21,13291.049640904208,13409.880212449483,13166.227611970096,13188.1962890625,6558,-0.002266355255840846,12942.354008851766,12688.063212915218,60.47443774364141,194.809540471153,127.84282869623858,66.96671177491443,12740.261695779687,0
2025-05-22,13260.09415827615,13272.077073397719,12881.633755686596,13060.37890625,4405,-0.009691801669535649,12953.594475270645,12702.663828340112,65.91672605110455,179.57101053530096,138.18846506405106,41.3825454712499,12742.410733281777,0
2025-05-23,13191.191682692774,13258.096288502042,12808.736995753234,12875.6416015625,6811,-0.014144865628599401,12946.170392060347,12709.447270427265,62.00126409448317,150.84871906592707,140.72051586442626,10.12820320150081,12744.779614008188,1
2025-05-26,12951.533243417158,13181.205768165495,12922.574533774976,13069.365234375,5848,0.015045745975795999,12957.90323418555,12723.561700386,65.60975020714449,142.08016262264573,140.99244521607017,1.087717406575564,12747.426730869942,0
