timestamp,open,high,low,close,volume
2026-01-30 03:45:00,930.0999755859375,937.2999877929688,930.0999755859375,934.75,0
2026-01-30 04:00:00,934.6500244140625,935.6500244140625,930.5,932.3499755859375,950814
2026-01-30 04:15:00,932.3499755859375,936.7999877929688,932.3499755859375,935.75,1501014
2026-01-30 04:30:00,935.7000122070312,937.8499755859375,935.0999755859375,935.1500244140625,407325
2026-01-30 04:45:00,935.0499877929688,937.4500122070312,933.6500244140625,937.0499877929688,454390
2026-01-30 05:00:00,937.0,938.75,935.5499877929688,937.8499755859375,486537
2026-01-30 05:15:00,937.6500244140625,938.0,936.2000122070312,936.2999877929688,336561
2026-01-30 05:30:00,936.0,937.1500244140625,935.5499877929688,936.7999877929688,272496
2026-01-30 05:45:00,936.6500244140625,936.7999877929688,933.5999755859375,933.7000122070312,440786
2026-01-30 06:00:00,933.5499877929688,935.5499877929688,933.0,933.0999755859375,1233149
2026-01-30 06:15:00,933.0999755859375,934.3499755859375,932.7000122070312,934.0499877929688,512447
2026-01-30 06:30:00,934.0999755859375,935.1500244140625,931.9000244140625,933.0999755859375,851574
2026-01-30 06:45:00,933.0999755859375,936.4000244140625,932.9500122070312,934.7000122070312,563478
2026-01-30 07:00:00,934.9000244140625,935.2000122070312,932.0499877929688,933.0,964947
2026-01-30 07:15:00,933.0499877929688,934.2000122070312,932.3499755859375,933.0499877929688,1064950
2026-01-30 07:30:00,933.0499877929688,933.75,932.1500244140625,932.7000122070312,481235
2026-01-30 07:45:00,932.7999877929688,932.7999877929688,930.0999755859375,931.0999755859375,846562
2026-01-30 08:00:00,931.0999755859375,932.0499877929688,930.8499755859375,931.5999755859375,372503
2026-01-30 08:15:00,931.5999755859375,932.9000244140625,931.3499755859375,931.5,665350
2026-01-30 08:30:00,931.7000122070312,935.5,931.0499877929688,933.6500244140625,740979
2026-01-30 08:45:00,933.5499877929688,934.5999755859375,933.2999877929688,934.0999755859375,597187
2026-01-30 09:00:00,934.3499755859375,934.4000244140625,932.0499877929688,932.2000122070312,717334
2026-01-30 09:15:00,932.4500122070312,933.4000244140625,932.0,933.2999877929688,401817
2026-01-30 09:30:00,933.0,933.3499755859375,928.75,929.9000244140625,3148864
2026-01-30 09:45:00,929.8499755859375,930.0,927.7999877929688,929.4500122070312,6627622
2026-01-30 10:00:00,929.4500122070312,931.0,928.1500244140625,929.25,3201941
2026-02-03 03:45:00,975.0,975.0,945.9000244140625,949.2999877929688,16473076
2026-02-03 04:00:00,949.25,955.1500244140625,947.3499755859375,947.75,4650888
2026-02-03 04:15:00,947.7999877929688,950.25,945.1500244140625,949.9000244140625,1441568
2026-02-03 04:30:00,949.5499877929688,951.25,947.2000122070312,948.6500244140625,2262267
2026-02-03 04:45:00,948.7999877929688,950.9500122070312,947.2000122070312,950.7000122070312,1854445
2026-02-03 05:00:00,950.8499755859375,952.8499755859375,950.7000122070312,952.7000122070312,1095916
2026-02-03 05:15:00,952.75,953.0,949.7999877929688,950.1500244140625,688233
2026-02-03 05:30:00,950.0999755859375,952.8499755859375,949.75,951.0,571226
2026-02-03 05:45:00,951.0,951.5,949.7999877929688,950.25,551258
2026-02-03 06:00:00,950.25,953.7999877929688,950.0999755859375,953.6500244140625,1030758
2026-02-03 06:15:00,953.7000122070312,953.8499755859375,952.0,952.9500122070312,413998
2026-02-03 06:30:00,953.0,953.6500244140625,952.2000122070312,952.4000244140625,443608
2026-02-03 06:45:00,952.4000244140625,954.0,952.0999755859375,953.0,901256
2026-02-03 07:00:00,953.0,953.5999755859375,950.25,950.8499755859375,737404
2026-02-03 07:15:00,950.8499755859375,951.7000122070312,949.5,950.0,1413456
2026-02-03 07:30:00,950.0,951.0,949.8499755859375,950.4000244140625,1428795
2026-02-03 07:45:00,950.5,950.75,949.7999877929688,950.5,410612
2026-02-03 08:00:00,950.4500122070312,951.5,949.3499755859375,949.6500244140625,1365646
