timestamp,open,high,low,close,volume
2026-01-30 03:45:00,1354.800048828125,1367.5999755859375,1354.800048828125,1367.5,0
2026-01-30 04:00:00,1367.300048828125,1367.300048828125,1357.9000244140625,1361.5,490297
2026-01-30 04:15:00,1361.5,1366.0,1360.0,1362.800048828125,399808
2026-01-30 04:30:00,1362.800048828125,1368.5999755859375,1362.800048828125,1366.5,394347
2026-01-30 04:45:00,1366.199951171875,1372.800048828125,1365.0999755859375,1369.300048828125,465919
2026-01-30 05:00:00,1369.300048828125,1370.699951171875,1366.300048828125,1370.199951171875,502685
2026-01-30 05:15:00,1370.199951171875,1377.0,1370.199951171875,1374.4000244140625,767578
2026-01-30 05:30:00,1374.800048828125,1376.199951171875,1373.0,1374.300048828125,426426
2026-01-30 05:45:00,1374.300048828125,1374.300048828125,1370.5999755859375,1371.5999755859375,396427
2026-01-30 06:00:00,1371.5999755859375,1374.800048828125,1370.0999755859375,1371.0,478366
2026-01-30 06:15:00,1371.0999755859375,1374.800048828125,1371.0,1373.4000244140625,427404
2026-01-30 06:30:00,1373.300048828125,1375.0,1371.0999755859375,1371.5999755859375,366785
2026-01-30 06:45:00,1371.5,1376.0,1371.0999755859375,1375.5,597536
2026-01-30 07:00:00,1375.4000244140625,1378.300048828125,1374.800048828125,1376.699951171875,634933
2026-01-30 07:15:00,1376.4000244140625,1378.5999755859375,1371.5,1372.199951171875,490984
2026-01-30 07:30:00,1372.199951171875,1373.699951171875,1371.0,1371.5999755859375,502242
2026-01-30 07:45:00,1371.5999755859375,1372.699951171875,1368.4000244140625,1370.5,963285
2026-01-30 08:00:00,1370.800048828125,1371.5999755859375,1369.0,1370.4000244140625,466326
2026-01-30 08:15:00,1370.4000244140625,1375.0,1369.5999755859375,1373.0,386578
2026-01-30 08:30:00,1372.699951171875,1374.0,1363.699951171875,1370.0,434075
2026-01-30 08:45:00,1370.0,1375.4000244140625,1369.9000244140625,1374.300048828125,483398
